position	identifier	name
1128	GO:0008821	crossover junction endodeoxyribonuclease activity
1129	GO:0008823	cupric reductase activity
1130	GO:0008853	exodeoxyribonuclease III activity
1131	GO:0008865	fructokinase activity
1132	GO:0008889	glycerophosphodiester phosphodiesterase activity
1133	GO:0008898	S-adenosylmethionine-homocysteine S-methyltransferase activity
1134	GO:0008900	hydrogen:potassium-exchanging ATPase activity
1135	GO:0008934	inositol monophosphate 1-phosphatase activity
1136	GO:0008940	nitrate reductase activity
1137	GO:0008941	nitric oxide dioxygenase activity
1138	GO:0008948	oxaloacetate decarboxylase activity
1139	GO:0008967	phosphoglycolate phosphatase activity
1140	GO:0008969	phosphohistidine phosphatase activity
1141	GO:0008970	phosphatidylcholine 1-acylhydrolase activity
1142	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
1143	GO:0009008	DNA-methyltransferase activity
1144	GO:0009019	tRNA (guanine-N1-)-methyltransferase activity
1145	GO:0009041	uridylate kinase activity
1146	GO:0009055	electron carrier activity
1147	GO:0009374	biotin binding
1148	GO:0009378	four-way junction helicase activity
1149	GO:0009384	N-acylmannosamine kinase activity
1150	GO:0009881	photoreceptor activity
1151	GO:0009882	blue light photoreceptor activity
1152	GO:0009922	fatty acid elongase activity
1153	GO:0009931	calcium-dependent protein serine/threonine kinase activity
1154	GO:0009975	cyclase activity
1155	GO:0009982	pseudouridine synthase activity
1156	GO:0010181	FMN binding
1157	GO:0010314	phosphatidylinositol-5-phosphate binding
1158	GO:0010340	carboxyl-O-methyltransferase activity
1159	GO:0010385	double-stranded methylated DNA binding
1160	GO:0010465	nerve growth factor receptor activity
1161	GO:0010484	H3 histone acetyltransferase activity
1162	GO:0010485	H4 histone acetyltransferase activity
1163	GO:0010521	telomerase inhibitor activity
1164	GO:0010576	metalloenzyme regulator activity
1165	GO:0010698	acetyltransferase activator activity
1166	GO:0010736	serum response element binding
1167	GO:0010851	cyclase regulator activity
1168	GO:0010853	cyclase activator activity
1169	GO:0010857	calcium-dependent protein kinase activity
1170	GO:0010858	calcium-dependent protein kinase regulator activity
1171	GO:0010861	thyroid hormone receptor activator activity
1172	GO:0010997	anaphase-promoting complex binding
1173	GO:0015002	heme-copper terminal oxidase activity
1174	GO:0015016	[heparan sulfate]-glucosamine N-sulfotransferase activity
1175	GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
1176	GO:0015020	glucuronosyltransferase activity
1177	GO:0015026	coreceptor activity
1178	GO:0015035	protein disulfide oxidoreductase activity
1179	GO:0015036	disulfide oxidoreductase activity
1180	GO:0015037	peptide disulfide oxidoreductase activity
1181	GO:0015038	glutathione disulfide oxidoreductase activity
1182	GO:0015056	corticotrophin-releasing factor receptor activity
1183	GO:0015057	thrombin receptor activity
1184	GO:0015065	uridine nucleotide receptor activity
1185	GO:0015075	ion transmembrane transporter activity
1186	GO:0015077	monovalent inorganic cation transmembrane transporter activity
1187	GO:0015078	hydrogen ion transmembrane transporter activity
1188	GO:0015079	potassium ion transmembrane transporter activity
1189	GO:0015081	sodium ion transmembrane transporter activity
1190	GO:0015085	calcium ion transmembrane transporter activity
1191	GO:0015091	ferric iron transmembrane transporter activity
1192	GO:0015093	ferrous iron transmembrane transporter activity
1193	GO:0015095	magnesium ion transmembrane transporter activity
1194	GO:0015101	organic cation transmembrane transporter activity
1195	GO:0015103	inorganic anion transmembrane transporter activity
1196	GO:0015106	bicarbonate transmembrane transporter activity
1197	GO:0015108	chloride transmembrane transporter activity
1198	GO:0015111	iodide transmembrane transporter activity
1199	GO:0015114	phosphate ion transmembrane transporter activity
1200	GO:0015116	sulfate transmembrane transporter activity
1201	GO:0015125	bile acid transmembrane transporter activity
1202	GO:0015129	lactate transmembrane transporter activity
1203	GO:0015137	citrate transmembrane transporter activity
1204	GO:0015141	succinate transmembrane transporter activity
1205	GO:0015142	tricarboxylic acid transmembrane transporter activity
1206	GO:0015143	urate transmembrane transporter activity
1207	GO:0015144	carbohydrate transmembrane transporter activity
1208	GO:0015145	monosaccharide transmembrane transporter activity
1209	GO:0015149	hexose transmembrane transporter activity
1210	GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity
1211	GO:0015166	polyol transmembrane transporter activity
1212	GO:0015168	glycerol transmembrane transporter activity
1213	GO:0015171	amino acid transmembrane transporter activity
1214	GO:0015172	acidic amino acid transmembrane transporter activity
1215	GO:0015173	aromatic amino acid transmembrane transporter activity
1216	GO:0015174	basic amino acid transmembrane transporter activity
1217	GO:0015175	neutral amino acid transmembrane transporter activity
1218	GO:0015179	L-amino acid transmembrane transporter activity
1219	GO:0015180	L-alanine transmembrane transporter activity
1220	GO:0015181	arginine transmembrane transporter activity
1221	GO:0015182	L-asparagine transmembrane transporter activity
1222	GO:0015183	L-aspartate transmembrane transporter activity
1223	GO:0015184	L-cystine transmembrane transporter activity
1224	GO:0015185	gamma-aminobutyric acid transmembrane transporter activity
1225	GO:0015186	L-glutamine transmembrane transporter activity
1226	GO:0015187	glycine transmembrane transporter activity
1227	GO:0015189	L-lysine transmembrane transporter activity
1228	GO:0015193	L-proline transmembrane transporter activity
1229	GO:0015194	L-serine transmembrane transporter activity
1230	GO:0015197	peptide transporter activity
1231	GO:0015198	oligopeptide transporter activity
1232	GO:0015199	amino-acid betaine transmembrane transporter activity
1233	GO:0015203	polyamine transmembrane transporter activity
1234	GO:0015204	urea transmembrane transporter activity
1235	GO:0015205	nucleobase transmembrane transporter activity
1236	GO:0015207	adenine transmembrane transporter activity
1237	GO:0015211	purine nucleoside transmembrane transporter activity
1238	GO:0015215	nucleotide transmembrane transporter activity
1239	GO:0015216	purine nucleotide transmembrane transporter activity
1240	GO:0015217	ADP transmembrane transporter activity
1241	GO:0015218	pyrimidine nucleotide transmembrane transporter activity
1242	GO:0015220	choline transmembrane transporter activity
1243	GO:0015222	serotonin transmembrane transporter activity
1244	GO:0015226	carnitine transmembrane transporter activity
1245	GO:0015228	coenzyme A transmembrane transporter activity
1246	GO:0015229	L-ascorbic acid transporter activity
1247	GO:0015232	heme transporter activity
1248	GO:0015234	thiamine transmembrane transporter activity
1249	GO:0015238	drug transmembrane transporter activity
1250	GO:0015245	fatty acid transporter activity
1251	GO:0015248	sterol transporter activity
1252	GO:0015250	water channel activity
1253	GO:0015252	hydrogen ion channel activity
1254	GO:0015254	glycerol channel activity
1255	GO:0015265	urea channel activity
1256	GO:0015266	protein channel activity
1257	GO:0015267	channel activity
1258	GO:0015269	calcium-activated potassium channel activity
1259	GO:0015271	outward rectifier potassium channel activity
1260	GO:0015272	ATP-activated inward rectifier potassium channel activity
1261	GO:0015276	ligand-gated ion channel activity
1262	GO:0015277	kainate selective glutamate receptor activity
1263	GO:0015278	calcium-release channel activity
1264	GO:0015279	store-operated calcium channel activity
1265	GO:0015280	ligand-gated sodium channel activity
1266	GO:0015288	porin activity
1267	GO:0015291	secondary active transmembrane transporter activity
1268	GO:0015293	symporter activity
1269	GO:0015294	solute:cation symporter activity
1270	GO:0015295	solute:proton symporter activity
1271	GO:0015296	anion:cation symporter activity
1272	GO:0015297	antiporter activity
1273	GO:0015298	solute:cation antiporter activity
1274	GO:0015299	solute:proton antiporter activity
1275	GO:0015301	anion:anion antiporter activity
1276	GO:0015319	sodium:inorganic phosphate symporter activity
1277	GO:0015321	sodium-dependent phosphate transmembrane transporter activity
1278	GO:0015322	secondary active oligopeptide transmembrane transporter activity
1279	GO:0015333	peptide:proton symporter activity
1280	GO:0015347	sodium-independent organic anion transmembrane transporter activity
1281	GO:0015349	thyroid hormone transmembrane transporter activity
1282	GO:0015350	methotrexate transporter activity
1283	GO:0015368	calcium:cation antiporter activity
1284	GO:0015370	solute:sodium symporter activity
1285	GO:0015375	glycine:sodium symporter activity
1286	GO:0015377	cation:chloride symporter activity
1287	GO:0015379	potassium:chloride symporter activity
1288	GO:0015382	sodium:sulfate symporter activity
1289	GO:0015385	sodium:proton antiporter activity
1290	GO:0015386	potassium:proton antiporter activity
1291	GO:0015389	pyrimidine- and adenine-specific:sodium symporter activity
1292	GO:0015399	primary active transmembrane transporter activity
1293	GO:0015403	thiamine uptake transmembrane transporter activity
1294	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity
1295	GO:0015410	manganese-transporting ATPase activity
1296	GO:0015433	peptide antigen-transporting ATPase activity
1297	GO:0015440	peptide-transporting ATPase activity
1298	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity
1299	GO:0015459	potassium channel regulator activity
1300	GO:0015464	acetylcholine receptor activity
1301	GO:0015467	G-protein activated inward rectifier potassium channel activity
1302	GO:0015485	cholesterol binding
1303	GO:0015489	putrescine transmembrane transporter activity
1304	GO:0015491	cation:cation antiporter activity
1305	GO:0015501	glutamate:sodium symporter activity
1306	GO:0015556	C4-dicarboxylate transmembrane transporter activity
1307	GO:0015562	efflux transmembrane transporter activity
1308	GO:0015563	uptake transmembrane transporter activity
1309	GO:0015605	organophosphate ester transmembrane transporter activity
1310	GO:0015616	DNA translocase activity
1311	GO:0015631	tubulin binding
1312	GO:0015643	toxic substance binding
1313	GO:0015645	fatty acid ligase activity
1314	GO:0015651	quaternary ammonium group transmembrane transporter activity
1315	GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
1316	GO:0015665	alcohol transmembrane transporter activity
1317	GO:0015923	mannosidase activity
1318	GO:0015924	mannosyl-oligosaccharide mannosidase activity
1319	GO:0015925	galactosidase activity
1320	GO:0015926	glucosidase activity
1321	GO:0015928	fucosidase activity
1322	GO:0015929	hexosaminidase activity
1323	GO:0015932	nucleobase-containing compound transmembrane transporter activity
1324	GO:0016004	phospholipase activator activity
1325	GO:0016005	phospholipase A2 activator activity
1326	GO:0016015	morphogen activity
1327	GO:0016018	cyclosporin A binding
1328	GO:0016019	peptidoglycan receptor activity
1329	GO:0016149	translation release factor activity, codon specific
1330	GO:0016150	translation release factor activity, codon nonspecific
1331	GO:0016151	nickel cation binding
1332	GO:0016155	formyltetrahydrofolate dehydrogenase activity
1333	GO:0016160	amylase activity
1334	GO:0016165	linoleate 13S-lipoxygenase activity
1335	GO:0016167	glial cell-derived neurotrophic factor receptor activity
1336	GO:0016174	NAD(P)H oxidase activity
1337	GO:0016175	superoxide-generating NADPH oxidase activity
1338	GO:0016176	superoxide-generating NADPH oxidase activator activity
1339	GO:0016206	catechol O-methyltransferase activity
1340	GO:0016208	AMP binding
1341	GO:0016209	antioxidant activity
1342	GO:0016211	ammonia ligase activity
1343	GO:0016212	kynurenine-oxoglutarate transaminase activity
1344	GO:0016215	acyl-CoA desaturase activity
1345	GO:0016229	steroid dehydrogenase activity
1346	GO:0016230	sphingomyelin phosphodiesterase activator activity
1347	GO:0016247	channel regulator activity
1348	GO:0016248	channel inhibitor activity
1349	GO:0016262	protein N-acetylglucosaminyltransferase activity
1350	GO:0016263	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity
1351	GO:0016273	arginine N-methyltransferase activity
1352	GO:0016274	protein-arginine N-methyltransferase activity
1353	GO:0016278	lysine N-methyltransferase activity
1354	GO:0016279	protein-lysine N-methyltransferase activity
1355	GO:0016286	small conductance calcium-activated potassium channel activity
1356	GO:0016289	CoA hydrolase activity
1357	GO:0016290	palmitoyl-CoA hydrolase activity
1358	GO:0016295	myristoyl-[acyl-carrier-protein] hydrolase activity
1359	GO:0016296	palmitoyl-[acyl-carrier-protein] hydrolase activity
1360	GO:0016297	acyl-[acyl-carrier-protein] hydrolase activity
1361	GO:0016298	lipase activity
1362	GO:0016300	tRNA (uracil) methyltransferase activity
1363	GO:0016301	kinase activity
1364	GO:0016303	1-phosphatidylinositol-3-kinase activity
1365	GO:0016307	phosphatidylinositol phosphate kinase activity
1366	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity
1367	GO:0016309	1-phosphatidylinositol-5-phosphate 4-kinase activity
1368	GO:0016312	inositol bisphosphate phosphatase activity
1369	GO:0016314	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity
1370	GO:0016316	phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity
1371	GO:0016361	activin receptor activity, type I
1372	GO:0016362	activin receptor activity, type II
1373	GO:0016401	palmitoyl-CoA oxidase activity
1374	GO:0016402	pristanoyl-CoA oxidase activity
1375	GO:0016403	dimethylargininase activity
1376	GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity
1377	GO:0016405	CoA-ligase activity
1378	GO:0016406	carnitine O-acyltransferase activity
1379	GO:0016407	acetyltransferase activity
1380	GO:0016408	C-acyltransferase activity
1381	GO:0016409	palmitoyltransferase activity
1382	GO:0016410	N-acyltransferase activity
1383	GO:0016411	acylglycerol O-acyltransferase activity
1384	GO:0016413	O-acetyltransferase activity
1385	GO:0016415	octanoyltransferase activity
1386	GO:0016416	O-palmitoyltransferase activity
1387	GO:0016417	S-acyltransferase activity
1388	GO:0016418	S-acetyltransferase activity
1389	GO:0016419	S-malonyltransferase activity
1390	GO:0016420	malonyltransferase activity
1391	GO:0016421	CoA carboxylase activity
1392	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
1393	GO:0016423	tRNA (guanine) methyltransferase activity
1394	GO:0016426	tRNA (adenine) methyltransferase activity
1395	GO:0016427	tRNA (cytosine) methyltransferase activity
1396	GO:0016429	tRNA (adenine-N1-)-methyltransferase activity
1397	GO:0016433	rRNA (adenine) methyltransferase activity
1398	GO:0016435	rRNA (guanine) methyltransferase activity
1399	GO:0016436	rRNA (uridine) methyltransferase activity
1400	GO:0016453	C-acetyltransferase activity
1401	GO:0016454	C-palmitoyltransferase activity
1402	GO:0016462	pyrophosphatase activity
1403	GO:0016491	oxidoreductase activity
1404	GO:0016492	G-protein coupled neurotensin receptor activity
1405	GO:0016493	C-C chemokine receptor activity
1406	GO:0016494	C-X-C chemokine receptor activity
1407	GO:0016499	orexin receptor activity
1408	GO:0016500	protein-hormone receptor activity
1409	GO:0016502	nucleotide receptor activity
1410	GO:0016503	pheromone receptor activity
1411	GO:0016504	peptidase activator activity
1412	GO:0016505	peptidase activator activity involved in apoptotic process
1413	GO:0016508	long-chain-enoyl-CoA hydratase activity
1414	GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogenase activity
1415	GO:0016520	growth hormone-releasing hormone receptor activity
1416	GO:0016524	latrotoxin receptor activity
1417	GO:0016530	metallochaperone activity
1418	GO:0016531	copper chaperone activity
1419	GO:0016532	superoxide dismutase copper chaperone activity
1420	GO:0016534	cyclin-dependent protein kinase 5 activator activity
1421	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity
1422	GO:0016594	glycine binding
1423	GO:0016595	glutamate binding
1424	GO:0016597	amino acid binding
1425	GO:0016603	glutaminyl-peptide cyclotransferase activity
1426	GO:0016608	growth hormone-releasing hormone activity
1427	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
1428	GO:0016615	malate dehydrogenase activity
1429	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
1430	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
1431	GO:0016623	oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor
1432	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
1433	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors
1434	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
1435	GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor
1436	GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor
1437	GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors
1438	GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
1439	GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor
1440	GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors
1441	GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
1442	GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor
1443	GO:0016649	oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor
1444	GO:0016651	oxidoreductase activity, acting on NAD(P)H
1445	GO:0016652	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor
1446	GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor
1447	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
1448	GO:0016657	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor
1449	GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors
1450	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors
1451	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
1452	GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor
1453	GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
1454	GO:0016672	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor
1455	GO:0016675	oxidoreductase activity, acting on a heme group of donors
1456	GO:0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
1457	GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors
1458	GO:0016681	oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor
1459	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor
1460	GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
1461	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
1462	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
1463	GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors
1464	GO:0016708	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor
1465	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
1466	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen
1467	GO:0016713	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen
1468	GO:0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen
1469	GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen
1470	GO:0016716	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen
1471	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
1472	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor
1473	GO:0016722	oxidoreductase activity, oxidizing metal ions
1474	GO:0016723	oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor
1475	GO:0016724	oxidoreductase activity, oxidizing metal ions, oxygen as acceptor
1476	GO:0016725	oxidoreductase activity, acting on CH or CH2 groups
1477	GO:0016726	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor
1478	GO:0016728	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor
1479	GO:0016741	transferase activity, transferring one-carbon groups
1480	GO:0016742	hydroxymethyl-, formyl- and related transferase activity
1481	GO:0016743	carboxyl- or carbamoyltransferase activity
1482	GO:0016744	transferase activity, transferring aldehyde or ketonic groups
1483	GO:0016746	transferase activity, transferring acyl groups
1484	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
1485	GO:0016748	succinyltransferase activity
1486	GO:0016749	N-succinyltransferase activity
1487	GO:0016755	transferase activity, transferring amino-acyl groups
1488	GO:0016757	transferase activity, transferring glycosyl groups
1489	GO:0016758	transferase activity, transferring hexosyl groups
1490	GO:0016763	transferase activity, transferring pentosyl groups
1491	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups
1492	GO:0016769	transferase activity, transferring nitrogenous groups
1493	GO:0016772	transferase activity, transferring phosphorus-containing groups
1494	GO:0016773	phosphotransferase activity, alcohol group as acceptor
1495	GO:0016774	phosphotransferase activity, carboxyl group as acceptor
1496	GO:0016775	phosphotransferase activity, nitrogenous group as acceptor
1497	GO:0016776	phosphotransferase activity, phosphate group as acceptor
1498	GO:0016778	diphosphotransferase activity
1499	GO:0016779	nucleotidyltransferase activity
1500	GO:0016780	phosphotransferase activity, for other substituted phosphate groups
1501	GO:0016781	phosphotransferase activity, paired acceptors
1502	GO:0016782	transferase activity, transferring sulfur-containing groups
1503	GO:0016783	sulfurtransferase activity
1504	GO:0016788	hydrolase activity, acting on ester bonds
1505	GO:0016790	thiolester hydrolase activity
1506	GO:0016791	phosphatase activity
1507	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
1508	GO:0016798	hydrolase activity, acting on glycosyl bonds
1509	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds
1510	GO:0016801	hydrolase activity, acting on ether bonds
1511	GO:0016803	ether hydrolase activity
1512	GO:0016805	dipeptidase activity
1513	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
1514	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
1515	GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
1516	GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
1517	GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines
1518	GO:0016817	hydrolase activity, acting on acid anhydrides
1519	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
1520	GO:0016820	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
1521	GO:0016822	hydrolase activity, acting on acid carbon-carbon bonds
1522	GO:0016823	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances
1523	GO:0016829	lyase activity
1524	GO:0016830	carbon-carbon lyase activity
1525	GO:0016831	carboxy-lyase activity
1526	GO:0016832	aldehyde-lyase activity
1527	GO:0016833	oxo-acid-lyase activity
1528	GO:0016835	carbon-oxygen lyase activity
1529	GO:0016836	hydro-lyase activity
1530	GO:0016838	carbon-oxygen lyase activity, acting on phosphates
1531	GO:0016840	carbon-nitrogen lyase activity
1532	GO:0016841	ammonia-lyase activity
1533	GO:0016842	amidine-lyase activity
1534	GO:0016846	carbon-sulfur lyase activity
1535	GO:0016849	phosphorus-oxygen lyase activity
1536	GO:0016853	isomerase activity
1537	GO:0016854	racemase and epimerase activity
1538	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives
1539	GO:0016859	cis-trans isomerase activity
1540	GO:0016860	intramolecular oxidoreductase activity
1541	GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
1542	GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds
1543	GO:0016864	intramolecular oxidoreductase activity, transposing S-S bonds
1544	GO:0016866	intramolecular transferase activity
1545	GO:0016868	intramolecular transferase activity, phosphotransferases
1546	GO:0016874	ligase activity
1547	GO:0016875	ligase activity, forming carbon-oxygen bonds
1548	GO:0016876	ligase activity, forming aminoacyl-tRNA and related compounds
1549	GO:0016877	ligase activity, forming carbon-sulfur bonds
1550	GO:0016878	acid-thiol ligase activity
1551	GO:0016879	ligase activity, forming carbon-nitrogen bonds
1552	GO:0016880	acid-ammonia (or amide) ligase activity
1553	GO:0016881	acid-amino acid ligase activity
1554	GO:0016882	cyclo-ligase activity
1555	GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
1556	GO:0016885	ligase activity, forming carbon-carbon bonds
1557	GO:0016886	ligase activity, forming phosphoric ester bonds
1558	GO:0016887	ATPase activity
1559	GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
1560	GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters
1561	GO:0016890	site-specific endodeoxyribonuclease activity, specific for altered base
1562	GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters
1563	GO:0016892	endoribonuclease activity, producing 3'-phosphomonoesters
1564	GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
1565	GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters
1566	GO:0016895	exodeoxyribonuclease activity, producing 5'-phosphomonoesters
1567	GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters
1568	GO:0016899	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor
1569	GO:0016900	oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor
1570	GO:0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor
1571	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
1572	GO:0016907	G-protein coupled acetylcholine receptor activity
1573	GO:0016909	SAP kinase activity
1574	GO:0016917	GABA receptor activity
1575	GO:0016918	retinal binding
1576	GO:0016922	ligand-dependent nuclear receptor binding
1577	GO:0016929	SUMO-specific protease activity
1578	GO:0016933	extracellular-glycine-gated ion channel activity
1579	GO:0016934	extracellular-glycine-gated chloride channel activity
1580	GO:0016936	galactoside binding
1581	GO:0016941	natriuretic peptide receptor activity
1582	GO:0016971	flavin-linked sulfhydryl oxidase activity
1583	GO:0016972	thiol oxidase activity
1584	GO:0016997	alpha-sialidase activity
1585	GO:0017002	activin-activated receptor activity
1586	GO:0017016	Ras GTPase binding
1587	GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity
1588	GO:0017022	myosin binding
1589	GO:0017025	TBP-class protein binding
1590	GO:0017034	Rap guanyl-nucleotide exchange factor activity
1591	GO:0017040	ceramidase activity
1592	GO:0017042	glycosylceramidase activity
1593	GO:0017046	peptide hormone binding
1594	GO:0017048	Rho GTPase binding
1595	GO:0017049	GTP-Rho binding
1596	GO:0017050	D-erythro-sphingosine kinase activity
1597	GO:0017056	structural constituent of nuclear pore
1598	GO:0017057	6-phosphogluconolactonase activity
1599	GO:0017060	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity
1600	GO:0017069	snRNA binding
1601	GO:0017070	U6 snRNA binding
1602	GO:0017075	syntaxin-1 binding
1603	GO:0017077	oxidative phosphorylation uncoupler activity
1604	GO:0017080	sodium channel regulator activity
1605	GO:0017081	chloride channel regulator activity
1606	GO:0017089	glycolipid transporter activity
1607	GO:0017091	AU-rich element binding
1608	GO:0017095	heparan sulfate 6-O-sulfotransferase activity
1609	GO:0017098	sulfonylurea receptor binding
1610	GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity
1611	GO:0017108	5'-flap endonuclease activity
1612	GO:0017110	nucleoside-diphosphatase activity
1613	GO:0017111	nucleoside-triphosphatase activity
1614	GO:0017112	Rab guanyl-nucleotide exchange factor activity
1615	GO:0017116	single-stranded DNA-dependent ATP-dependent DNA helicase activity
1616	GO:0017124	SH3 domain binding
1617	GO:0017127	cholesterol transporter activity
1618	GO:0017128	phospholipid scramblase activity
1619	GO:0017129	triglyceride binding
1620	GO:0017134	fibroblast growth factor binding
1621	GO:0017136	NAD-dependent histone deacetylase activity
1622	GO:0017137	Rab GTPase binding
