position	identifier	name
1364	GO:1990590	ATF1-ATF4 transcription factor complex
1365	GO:1990597	AIP1-IRE1 complex
1366	GO:1990604	IRE1-TRAF2-ASK1 complex
1367	GO:1990617	CHOP-ATF4 complex
1368	GO:1990622	CHOP-ATF3 complex
1369	GO:1990630	IRE1-RACK1-PP2A complex
1370	GO:1990635	proximal dendrite
1371	GO:1990666	PCSK9-LDLR complex
1372	GO:1990667	PCSK9-AnxA2 complex
1373	GO:1990682	CSF1-CSF1R complex
1374	GO:1990696	USH2 complex
1375	GO:1990712	HFE-transferrin receptor complex
1376	GO:1990716	axonemal central apparatus
1377	GO:1990723	cytoplasmic periphery of the nuclear pore complex
1378	GO:1990726	Lsm1-7-Pat1 complex
1379	GO:1990730	VCP-NSFL1C complex
1380	GO:1990745	EARP complex
1381	GO:1990752	microtubule end
1382	GO:1990761	growth cone lamellipodium
1383	GO:1990777	lipoprotein particle
1384	GO:1990812	growth cone filopodium
1385	GO:1990851	Wnt-Frizzled-LRP5/6 complex
1386	GO:1990879	CST complex
1387	GO:1990904	ribonucleoprotein complex
1388	GO:1990907	beta-catenin-TCF complex
1389	GO:1990909	Wnt signalosome
1390	GO:1990923	PET complex
