position	identifier	name
3037	C0268000	Fluid retention
3038	C0268030	Acidemia
3039	C0268104	Purine metabolism disorder
3040	C0268105	Uricaciduria
3041	C0268379	Pseudocholinesterase deficiency
3042	C0268407	Cardiac amyloidosis
3043	C0268435	Proximal renal tubular acidosis
3044	C0268543	N-acetylglutamate synthase deficiency
3045	C0268621	Hypermethioninaemia
3046	C0268671	Korsakoff's psychosis (non-alcoholic)
3047	C0268731	Glomerulonephropathy
3048	C0268732	Nephritic syndrome
3049	C0268733	Acute nephritis
3050	C0268800	Congenital renal cyst
3051	C0268919	Scrotal disorder
3052	C0268948	Scrotal ulcer
3053	C0269002	Penile haemorrhage
3054	C0269188	Uterine cyst
3055	C0269189	Ectropion of cervix
3056	C0269268	Breast induration
3057	C0269596	Haemorrhage in pregnancy
3058	C0269608	Antepartum hemorrhage
3059	C0269806	Failed induction of labour
3060	C0269842	Uterine hypertonus
3061	C0269993	Suppressed lactation
3062	C0270075	Unspecified condition originating in the perinatal period
3063	C0270274	Vomiting neonatal
3064	C0270276	Grey syndrome neonatal
3065	C0270327	Nocturnal enuresis
3066	C0270458	Psychotic depression
3067	C0270549	Generalised anxiety disorder
3068	C0270611	Brain injury
3069	C0270612	Leukoencephalopathy
3070	C0270629	Extradural abscess
3071	C0270697	Lumbar puncture headache
3072	C0270729	Drug-induced parkinsonism
3073	C0270736	Essential tremor
3074	C0270769	Radiation myelopathy
3075	C0270790	Quadriparesis
3076	C0270795	Monoparesis
3077	C0270810	Peroneal nerve palsy
3078	C0270823	Petit mal status, epileptic
3079	C0270844	Tonic convulsion
3080	C0270921	Axonal neuropathy
3081	C0270922	Demyelinating polyneuropathy
3082	C0270934	Toxic neuropathy
3083	C0270971	Floppy infant
3084	C0270994	Steroid myopathy
3085	C0270996	Eye swelling
3086	C0271051	Macular oedema
3087	C0271053	Cotton wool spots
3088	C0271211	Erythropsia
3089	C0271240	Blindness unilateral
3090	C0271298	Chemosis
3091	C0271308	Blepharitis allergic
3092	C0271321	Madarosis
3093	C0271355	VIth nerve paralysis
3094	C0271412	Ear haemorrhage
3095	C0271420	Ceruminosis
3096	C0271429	Otitis media acute
3097	C0271441	Otitis media chronic
3098	C0271453	Otitis media serous
3099	C0271468	Eustachian tube disorder
3100	C0271547	Growth hormone overproduction
3101	C0271623	Secondary hypogonadism
3102	C0271650	Glucose tolerance impaired
3103	C0271710	Hypoglycemic reaction
3104	C0271738	Secondary adrenocortical insufficiency
3105	C0271899	Normochromic normocytic anaemia
3106	C0272118	Warm type haemolytic anaemia
3107	C0272126	Evans syndrome
3108	C0272195	Eosinopenia
3109	C0272285	Heparin-induced thrombocytopenia
3110	C0272315	Coagulation factor decreased
3111	C0272386	Tonsillar hypertrophy
3112	C0272396	Lymph node abscess
3113	C0272426	Mouth injury
3114	C0272753	Femur shaft fracture
3115	C0272774	Foot fracture
3116	C0272891	Knee sprain
3117	C0273115	Traumatic lung injury
3118	C0273482	Nerve compression
3119	C0274312	Graft complication
3120	C0274435	Transfusion reaction
3121	C0274702	Cholinergic syndrome
3122	C0274714	Adrenergic syndrome
3123	C0274727	Digoxin toxicity
3124	C0275378	Tobacco poisoning
3125	C0275524	Infection mixed
3126	C0276141	Bronchitis viral
3127	C0276143	Viral pharyngitis
3128	C0276226	Herpes simplex encephalitis
3129	C0276252	Cytomegalovirus hepatitis
3130	C0276253	Pneumonia cytomegaloviral
3131	C0276680	Candida albicans infection
3132	C0276684	Balanitis candida
3133	C0276908	Pneumocystis jirovecii infection
3134	C0277525	Gastric flu
3135	C0277577	Psychic disturbance
3136	C0277585	Drug intolerance
3137	C0277589	Found dead (cause undetermined)
3138	C0277794	Prostration
3139	C0277799	Intermittent fever
3140	C0277884	Blood pressure systolic increased
3141	C0277885	Blood pressure systolic decreased
3142	C0277889	Blood pressure diastolic increased
3143	C0277890	Blood pressure diastolic decreased
3144	C0277899	Pulse absent
3145	C0277919	Post thrombotic syndrome
3146	C0277925	Peripheral coldness
3147	C0277934	Aortic bruit
3148	C0277941	Blanching of skin
3149	C0277960	Dry hair
3150	C0277961	Oily hair
3151	C0277986	Gingival oedema
3152	C0278008	Change of bowel habit
3153	C0278016	Faeces hard
3154	C0278034	Cloudy urine
3155	C0278045	Urine odour abnormal
3156	C0278061	Mental state abnormal
3157	C0278079	Dependence psychological
3158	C0278080	Dependence physiological
3159	C0278106	Ejaculation failure
3160	C0278107	Painful ejaculation
3161	C0278126	Equilibrium loss
3162	C0278134	Sensory loss
3163	C0278151	Facial spasm
3164	C0278488	Breast cancer stage IV
3165	C0278678	Metastatic renal cell carcinoma
3166	C0278883	Metastatic melanoma
3167	C0279637	Anal cancer
3168	C0280028	Refractory anemia with excess blasts in transformation
3169	C0280100	Solid tumour
3170	C0280313	Oropharyngeal squamous cell carcinoma
3171	C0281361	Adenocarcinoma pancreas
3172	C0281773	Acute glaucoma
3173	C0281774	Acute psychosis
3174	C0281778	Anal abscess
3175	C0281784	Meningioma benign
3176	C0281803	Endotracheal intubation complication
3177	C0281825	Dysequilibrium
3178	C0281839	Oesophageal rupture
3179	C0281856	Generalized aching
3180	C0281863	Hepatitis C antibody positive
3181	C0281913	Muscle swelling
3182	C0281914	Musculoskeletal deformity
3183	C0281940	Pelvic peritonitis
3184	C0281963	Red cell aplasia
3185	C0281981	Skin mass
3186	C0281982	Skin swelling
3187	C0282005	Scrotal swelling
3188	C0282074	Biliary sludge
3189	C0282193	Iron overload
3190	C0282488	Cystitis interstitial
3191	C0282548	Leukostasis
3192	C0282612	Prostatic intraepithelial neoplasia
3193	C0302295	Eruption
3194	C0302313	Osteolytic lesion
3195	C0302314	Xanthoma
3196	C0302507	Parainfluenzae virus infection
3197	C0302590	Disorder calcium (NOS)
3198	C0302592	Cervix carcinoma
3199	C0302809	Hepatitis fulminant
3200	C0302810	Uraemic syndrome
3201	C0302813	Lactase deficiency
3202	C0302832	Obsessional neurosis
3203	C0302858	Protein-losing gastroenteropathy
3204	C0302859	Euthyroid goiter
3205	C0302870	Microcytic
3206	C0311220	Lymphocytoma cutis
3207	C0311223	Frozen shoulder
3208	C0311245	Congenital cystic kidney disease
3209	C0311277	Central obesity
3210	C0311394	Walking disability
3211	C0311468	Blood bilirubin increased
3212	C0312414	Spotting menstrual
3213	C0312420	Hypersexuality
3214	C0312422	Blacked-out (not amnesia)
3215	C0314719	Dry eye
3216	C0332534	Induration
3217	C0332563	Papule
3218	C0332573	Macule
3219	C0332575	Redness
3220	C0332579	Lividity
3221	C0332601	Cushingoid
3222	C0332687	Burns second degree
3223	C0332691	Scald
3224	C0332798	Open wound
3225	C0333139	Pneumatosis
3226	C0333243	Pitting edema
3227	C0333244	Edema transient
3228	C0333258	Lymphorrhoea
3229	C0333271	Bloody discharge
3230	C0333286	Splinter haemorrhages
3231	C0333291	Ulcer haemorrhage
3232	C0333355	Mucosal inflammation
3233	C0333472	Epidermolysis
3234	C0333494	Phlebosclerosis
3235	C0333516	Tumour necrosis
3236	C0333559	Lacunar infarction
3237	C0333582	Dystrophic calcification
3238	C0333641	Atrophy
3239	C0333650	Fat atrophy
3240	C0334040	Extraskeletal ossification
3241	C0334044	Dysplasia
3242	C0334082	Epidermal naevus
3243	C0334492	Malignant mesenchymoma
3244	C0334579	Anaplastic astrocytoma
3245	C0334634	Mantle cell lymphoma
3246	C0334660	Intravascular large B-cell lymphoma
3247	C0338113	Sarcoma uterus
3248	C0338375	Aseptic peritonitis
3249	C0338480	Migraine without aura
3250	C0338573	Intracranial venous sinus thrombosis
3251	C0338575	Superior sagittal sinus thrombosis
3252	C0338591	Transient global amnesia
3253	C0338614	Psychotic episode
3254	C0338642	Toxic confusional state
3255	C0338656	Cognitive impairment
3256	C0338831	Mania
3257	C0338908	Anxiety depression
3258	C0339293	Corneal perforation
3259	C0339383	Chorioretinopathy
3260	C0339434	Choroidal effusion
3261	C0339478	Arteriosclerotic retinopathy
3262	C0339807	House dust allergy
3263	C0339916	Viral upper respiratory tract infection
3264	C0339961	Pneumonia fungal
3265	C0340278	Atrial hypertrophy
3266	C0340279	Ventricular hypertrophy
3267	C0340305	Inferior myocardial infarction
3268	C0340464	Extrasystoles
3269	C0340515	Myocardial depression
3270	C0340608	Renal artery thrombosis
3271	C0340613	Arterial aneurysm
3272	C0340643	Aortic dissection
3273	C0340726	Embolism venous
3274	C0340861	Pulseless electrical activity
3275	C0340865	Anaphylactoid reaction
3276	C0340909	Arteriovenous fistula thrombosis
3277	C0340952	Secondary anemia
3278	C0341012	Oral herpes
3279	C0341047	Parotid gland enlargement
3280	C0341117	Esophageal erosions
3281	C0341163	Gastric ulcer perforation
3282	C0341164	Gastric ulcer haemorrhage
3283	C0341177	Gastric erosions
3284	C0341212	Gastrointestinal fistula
3285	C0341245	Duodenitis haemorrhagic
3286	C0341318	Enterocutaneous fistula
3287	C0341335	Cytomegalovirus colitis
3288	C0341439	Chronic liver disease
3289	C0341503	Peritonitis bacterial
3290	C0341505	Chemical peritonitis
3291	C0341512	Retroperitoneal haematoma
3292	C0341702	Fanconi syndrome acquired
3293	C0341742	Acute retention of urine
3294	C0341751	Bladder necrosis
3295	C0342257	Diabetic complication
3296	C0342405	Pituitary infarction
3297	C0342406	Pituitary haemorrhage
3298	C0342490	Adrenal atrophy
3299	C0342548	Early menarche
3300	C0342579	Electrolyte imbalance
3301	C0342592	Anion gap increased
3302	C0342649	Vascular calcification
3303	C0342881	Homozygous familial hypercholesterolaemia
3304	C0342882	Heterozygous familial hypercholesterolemia
3305	C0342892	Hypolipidaemia
3306	C0343026	Nail infection
3307	C0343084	Capillary leak syndrome
3308	C0343166	Effusion of knee
3309	C0343263	Chondrolysis
3310	C0343361	Gastroenteritis adenovirus
3311	C0343378	Helicobacter gastritis
3312	C0343387	Neutropenic enterocolitis
3313	C0343401	Methicillin-resistant Staphylococcus aureus infection
3314	C0343494	Risus sardonicus
3315	C0343495	Lockjaw
3316	C0343863	Genital candidiasis
3317	C0343869	Anal candidiasis
3318	C0343886	Gastrointestinal candidiasis
3319	C0344232	Vision blurred
3320	C0344304	Abdominal pain generalised
3321	C0344315	Depressed mood
3322	C0344320	Vivid dreams
3323	C0344329	Collapse
3324	C0344357	Nocturnal dyspnoea
3325	C0344365	Incomplete bladder emptying
3326	C0344375	Stomach cramps
3327	C0344431	Monomorphic ventricular tachycardia
3328	C0344432	Multifocal ventricular tachycardia
3329	C0345217	Cloacal exstrophy
3330	C0345326	Phimosis
3331	C0345903	Anal skin tags
3332	C0345904	Hepatic cancer
3333	C0345907	Hepatic angiosarcoma
3334	C0345996	Milia
3335	C0346156	Benign breast neoplasm
3336	C0346306	Pituitary microadenoma
3337	C0346392	Choroidal nevus
3338	C0346421	Chronic eosinophilic leukaemia
3339	C0346647	Malignant neoplasm of pancreas
3340	C0346989	Metastases to peritoneum
3341	C0347197	Oral neoplasm benign
3342	C0347390	Skin papilloma
3343	C0347602	Retinal injury
3344	C0347721	Back strain
3345	C0347941	Chest mass NOS
3346	C0347950	Asthmatic attack
3347	C0348024	Dysfunction thyroid
3348	C0348801	Pneumonia due to Streptococcus, group b
3349	C0349217	Depressive episode
3350	C0349231	Phobia
3351	C0349398	Paranoid delusions
3352	C0349410	Organ failure
3353	C0349464	Wernicke-Korsakoff syndrome
3354	C0349506	Photosensitivity
3355	C0349702	Corneal scar
3356	C0349705	Haemoglobin abnormal
3357	C0349782	Ischaemic cardiomyopathy
3358	C0349790	Exacerbation of asthma
3359	C0373705	Progesterone
3360	C0376175	Bell's palsy
3361	C0376286	Avitaminosis
3362	C0376288	Amaurosis
3363	C0376297	Cardiac death
3364	C0376356	Premenstrual tension
3365	C0376358	Prostate cancer
3366	C0376545	Haematological malignancy
3367	C0391839	PCO2
3368	C0391870	Red blood cell abnormality
3369	C0391996	Hepatic atrophy
3370	C0392025	Enlargement abdomen
3371	C0392034	Gastrooesophagitis
3372	C0392039	Ovarian enlargement
3373	C0392106	Hepatic artery thrombosis
3374	C0392156	Akathisia
3375	C0392160	Application site atrophy
3376	C0392162	Sticky skin
3377	C0392163	Corneal erosion
3378	C0392167	Drug effect prolonged
3379	C0392168	Emprosthotonus
3380	C0392171	Influenza-like symptoms
3381	C0392175	Renal haemorrhage
3382	C0392176	Gastric irritation
3383	C0392185	Repetitive speech
3384	C0392196	Injection site urticaria
3385	C0392197	Warmth
3386	C0392378	Gingival ulceration
3387	C0392386	Platelet count decreased
3388	C0392390	Hepatitis B e antigen positive
3389	C0392525	Nephrolithiasis
3390	C0392548	Cauda equina syndrome
3391	C0392618	Postoperative infection
3392	C0392620	Alcohol poisoning
3393	C0392674	Exhaustion
3394	C0392676	Hyperpyrexia
3395	C0392684	Pulse irregular
3396	C0392699	Dysaesthesia
3397	C0392702	Abnormal involuntary movements
3398	C0392703	Shakiness
3399	C0392788	Extranodal NK/T-cell lymphoma, nasal type
3400	C0393444	Meningitis chemical
3401	C0393593	Dystonia
3402	C0393615	Familial tremor
3403	C0393759	Transient insomnia
3404	C0393760	Initial insomnia
3405	C0393761	Middle insomnia
3406	C0393847	Multifocal motor neuropathy
3407	C0393947	Cholinergic crisis
3408	C0394006	Disequilibrium syndrome
3409	C0395005	Polydipsia psychogenic
3410	C0398370	Lipoedema
3411	C0398623	Thrombophilia
3412	C0398625	Protein C deficiency
3413	C0399459	Oral discomfort
3414	C0399461	Oral mucosa erosion
3415	C0400821	Colitis microscopic
3416	C0400822	Lymphocytic colitis
3417	C0400823	Neutropenic colitis
3418	C0400839	Rectal ulcer
3419	C0400877	Postoperative ileus
3420	C0400930	Chronic hepatic failure
3421	C0401013	Fungal peritonitis
3422	C0401149	Constipation chronic
3423	C0401151	Chronic diarrhea
3424	C0403447	Chronic renal insufficiency
3425	C0403529	Goodpasture's syndrome
3426	C0403592	Chronic allograft nephropathy
3427	C0403632	Cystitis noninfective
3428	C0403639	Chemical cystitis
3429	C0403645	Atonic urinary bladder
3430	C0403673	Retrograde ejaculation
3431	C0403723	Candiduria
3432	C0404445	Ovarian atrophy
3433	C0404521	Vaginal infection
3434	C0405106	Retained placenta or membranes
3435	C0405479	Nipple disorder
3436	C0405580	Adrenal cortical hypofunction
3437	C0406317	Plaque psoriasis
3438	C0406458	Diffuse alopecia
3439	C0406479	Steroid acne
3440	C0406484	Sebaceous hyperplasia
3441	C0406650	Linear IgA disease
3442	C0406834	Wound secretion
3443	C0409497	Joint injury
3444	C0409962	Localized osteoarthritis
3445	C0409974	Lupus erythematosus
3446	C0410158	Muscle damage
3447	C0410198	Proximal myopathy
3448	C0410256	Muscle injury
3449	C0410480	Avascular necrosis femoral head
3450	C0410740	Finger deformity
3451	C0410916	Death neonatal
3452	C0410918	Tachycardia foetal
3453	C0410919	Bradycardia foetal
3454	C0410959	Foetal acidosis
3455	C0412784	Analgesic therapy
3456	C0413234	Acute allergic reaction
3457	C0413252	Hypothermia
3458	C0417744	Mosquito bite
3459	C0422974	Halo vision
3460	C0422980	Oscillopsia
3461	C0423006	Eye discharge
3462	C0423008	Eye bleeding
3463	C0423086	Staring
3464	C0423124	Dermatochalasis
3465	C0423153	Lacrimation
3466	C0423172	Dacryocanaliculitis
3467	C0423224	Sunken eyes
3468	C0423226	Corneal pigmentation
3469	C0423232	Corneal staining
3470	C0423234	Punctate epithelial erosion
3471	C0423271	Scleral hyperaemia
3472	C0423273	Scleral thinning
3473	C0423281	Anterior chamber flare
3474	C0423282	Anterior chamber cell
3475	C0423285	Keratic precipitates
3476	C0423361	Posterior vitreous detachment
3477	C0423602	Sensation of foreign body
3478	C0423618	Throbbing headache
3479	C0423628	Teething pain
3480	C0423636	Cardiac pain
3481	C0423701	Urinary tract pain
3482	C0423729	Painful respiration
3483	C0423736	Micturition burning
3484	C0423757	Skin thinness
3485	C0423773	Skin scaly
3486	C0423791	Rash maculo-papular
3487	C0423798	Increased tendency to bruise
3488	C0423820	Nail ridging
3489	C0423823	Nail thinning
3490	C0423847	Growth of eyelashes
3491	C0424000	Suicidal ideation
3492	C0424024	Delusional perception
3493	C0424091	Decreased interest
3494	C0424109	Tearfulness
3495	C0424230	Psychomotor retardation
3496	C0424295	Hyperkinesia
3497	C0424296	Disinhibition
3498	C0424323	Violent behavior
3499	C0424332	Breath holding attack
3500	C0424444	Teeth clenching
3501	C0424448	Masked facies
3502	C0424489	Chapped lips
3503	C0424535	Vasovagal symptoms
3504	C0424605	Developmental delay
3505	C0424740	Cold hands
3506	C0424741	Cold feet
3507	C0424786	Postoperative fever
3508	C0424790	Rigors
3509	C0424810	Periorbital swelling
3510	C0424813	Orbital oedema
3511	C0424823	Parotid swelling
3512	C0425449	Gasping
3513	C0425481	Respiratory sighs
3514	C0425492	Respiration irregularity
3515	C0425591	Dropped beats
3516	C0425669	Abdominal aortic bruit
3517	C0425945	Prolonged menses
3518	C0425946	Short period
3519	C0426390	Bladder spasm
3520	C0426498	Tongue dry
3521	C0426576	Gastrointestinal symptom NOS
3522	C0426584	Appetite exaggerated
3523	C0426597	Fluid intake reduced
3524	C0426623	Excessive flatulence
3525	C0426636	Defaecation urgency
3526	C0426649	Bowel spasm
3527	C0426732	Prostatomegaly
3528	C0426747	Anal haemorrhage
3529	C0426900	Tibial torsion
3530	C0426959	Akinaesthesia
3531	C0427008	Stiffness
3532	C0427055	Facial paresis
3533	C0427085	Jerky movement NOS
3534	C0427086	Movements involuntary
3535	C0427108	Unsteadiness
3536	C0427144	Toe walking
3537	C0427160	Parkinsonian gait
3538	C0427457	Red blood cell count decreased
3539	C0427458	Red blood cell count increased
3540	C0427546	Lymphocyte abnormal
3541	C0427564	Platelet count normal
3542	C0428167	Fraction of inspired oxygen
3543	C0428196	Bicarbonate level
3544	C0428282	Serum creatinine decreased
3545	C0428409	Progesterone levels
3546	C0428886	Mean arterial pressure
3547	C0428895	Labile blood pressure
3548	C0428908	Sinoatrial node dysfunction
3549	C0428968	QRS voltage decreased
3550	C0428974	Arrhythmia supraventricular
3551	C0428977	Bradycardia
3552	C0428982	Nodal tachycardia
3553	C0429028	Electrocardiogram QT interval
3554	C0429029	Electrocardiogram ST segment
3555	C0429059	Electrocardiogram T wave amplitude decreased
3556	C0429097	QRS complex
3557	C0429098	Electrocardiogram QRS complex
3558	C0429468	Anovulatory cycle
3559	C0429774	Residual urine volume
3560	C0432487	Post transplant lymphoproliferative disorder
3561	C0434437	Joint sprain
3562	C0435001	Ligament injury
3563	C0435002	Ligament sprain
3564	C0435630	Wrist fracture
3565	C0435632	Hand fracture
3566	C0438142	Urine analysis abnormal
3567	C0438167	Electrocardiogram T wave abnormal
3568	C0438173	Electrocardiogram QRS complex abnormal
3569	C0438215	Laboratory test abnormal
3570	C0438235	Liver function test normal
3571	C0438237	Hepatic enzyme abnormal
3572	C0438241	Blood urea normal
3573	C0438242	Blood urea abnormal
3574	C0438243	Serum creatinine abnormal
3575	C0438254	Urine electrolytes abnormal
3576	C0438434	Scotoma annular
3577	C0438716	Chest pressure
3578	C0438717	Transaminases increased
3579	C0439857	Dependence
3580	C0441713	Chemical injury
3581	C0442856	Hypoperfusion
3582	C0442874	Neuropathy
3583	C0442886	Secondary infection
3584	C0451641	Urolithiasis
3585	C0454643	Word finding difficulty
3586	C0455204	Homicidal ideation
3587	C0455769	Energy increased
3588	C0455880	Poor urinary stream
3589	C0455899	Pharyngeal erythema
3590	C0456103	Sepsis neonatal
3591	C0456495	Ear canal erythema
3592	C0456511	Sleep paralysis
3593	C0456677	Total spinal block
3594	C0456909	Blindness
3595	C0457436	Hemiparesis (left)
3596	C0457798	Dermatitis eyelid
3597	C0458104	Genital pain male
3598	C0458109	Ovarian pain
3599	C0458219	Complex regional pain syndrome
3600	C0458247	Allodynia
3601	C0459435	Psychotic state
3602	C0460048	Large intestinal obstruction
3603	C0473117	Ischaemic hepatitis
3604	C0473120	Intra-abdominal haematoma
3605	C0473124	Perirenal haematoma
3606	C0473237	Frank hematuria
3607	C0473311	Haemorrhagic ovarian cyst
3608	C0474378	Hair colour changes
3609	C0474381	Chromatopsia
3610	C0474395	Increased activity
3611	C0474444	Corneal stromal edema
3612	C0474529	Haemoglobin normal
3613	C0475746	Light anaesthesia
3614	C0475765	Nasal oedema
3615	C0475858	Pruritus generalised
3616	C0476089	Endometrial cancer
3617	C0476254	Dyslexia
3618	C0476273	Respiratory distress
3619	C0476280	Musculoskeletal chest pain
3620	C0476281	Non-cardiac chest pain
3621	C0476289	Gas pain
3622	C0476327	Serum amylase increased
3623	C0476337	Blood gases abnormal
3624	C0476369	Echocardiogram abnormal
3625	C0476397	Electroretinogram abnormal
3626	C0476405	Pulmonary function test abnormal
3627	C0476414	Thyroid function test abnormal
3628	C0476427	Smear cervix abnormal
3629	C0476463	Found dead
3630	C0476486	Generalized lymphadenopathy
3631	C0477371	Other forms of epilepsy
3632	C0483455	Prothrombin time ratio
3633	C0494165	Metastases to liver
3634	C0494475	Tonic-clonic seizures
3635	C0494491	Mononeuropathy
3636	C0494559	Inner ear disorder
3637	C0496870	Benign hepatic neoplasm
3638	C0496899	Brain neoplasm benign
3639	C0496901	Pituitary tumour benign
3640	C0497156	Lymphadenopathy
3641	C0497201	Abnormal sensation in eye
3642	C0497202	Abnormal eye movements NOS
3643	C0497209	Conjunctivitis infective
3644	C0497217	Other disorders of eye
3645	C0497247	Blood pressure increased
3646	C0497327	Dementia
3647	C0497364	Localized rash
3648	C0497365	Rash generalised
3649	C0497471	Moniliasis genital female
3650	C0497481	Penile pain
3651	C0497538	Benign gastrointestinal neoplasm
3652	C0497552	Unspecified congenital anomaly of brain, spinal cord, and nervous system
3653	C0518015	Haemoglobin
3654	C0518988	Tooth abscess
3655	C0519030	Pneumonia klebsiella
3656	C0519063	Pulmonary lymphoma
3657	C0520459	Necrotizing enterocolitis
3658	C0520463	Hepatitis chronic active
3659	C0520474	Aseptic necrosis of bone
3660	C0520477	Prostatic adenoma
3661	C0520532	Subcutaneous haematoma
3662	C0520539	Hypertensive episode
3663	C0520540	Rebound hypertension
3664	C0520546	Pulmonary microemboli
3665	C0520547	Poor peripheral circulation
3666	C0520559	Numbness of tongue
3667	C0520563	Toxic dilatation of intestine
3668	C0520564	Ileal ulcer
3669	C0520571	Biliary fibrosis
3670	C0520573	Buffalo hump
3671	C0520575	Pyelonephritis acute
3672	C0520587	Vulvovaginal discomfort
3673	C0520588	Vulvovaginal pain
3674	C0520589	Vulvovaginal dryness
3675	C0520594	Breast microcalcification
3676	C0520679	Obstructive sleep apnea syndrome
3677	C0520723	Periorbital haematoma
3678	C0520729	Subconjunctival cyst
3679	C0520736	Coombs positive haemolytic anaemia
3680	C0520757	Delayed recovery from anaesthesia
3681	C0520758	Neuromuscular block prolonged
3682	C0520802	Radiation recall syndrome
3683	C0520806	Sudden death, cause unknown
3684	C0520821	Pleurothotonus
3685	C0520837	Forced expiratory volume decreased
3686	C0520854	Mean arterial pressure decreased
3687	C0520861	Venous pressure jugular increased
3688	C0520863	Diastolic dysfunction
3689	C0520872	Stroke volume increased
3690	C0520878	Electrocardiogram PR shortened
3691	C0520886	Electrocardiogram ST segment elevation
3692	C0520887	Electrocardiogram ST segment depression
3693	C0520888	Electrocardiogram T wave inversion
3694	C0520893	Localized exfoliation
3695	C0520904	Nausea postoperative
3696	C0520933	Spermatogenesis abnormal
3697	C0520962	Pain localised
3698	C0520966	Coordination abnormal
3699	C0521008	Screaming
3700	C0521158	Neoplasm recurrence
3701	C0521160	Rash psoriaform
3702	C0521161	Vasculitic rash
3703	C0521169	Compression fracture
3704	C0521170	Osteoporotic fracture
3705	C0521172	Eschar
3706	C0521208	Accident at home
3707	C0521305	Assisted fertilisation
3708	C0521464	Skin oedema
3709	C0521465	Toxic skin eruption
3710	C0521471	Systemic lupus erythematosus rash
3711	C0521476	Nail bed infection
3712	C0521481	Oedema mucosal
3713	C0521490	Application site irritation
3714	C0521491	Application site pain
3715	C0521492	Application site ulcer
3716	C0521494	Application site pigmentation changes
3717	C0521495	Application site rash
3718	C0521496	Application site infection
3719	C0521498	Injection site irritation
3720	C0521499	Injection site pigmentation changes
3721	C0521500	Injection site extravasation
3722	C0521501	Injection site thrombosis
3723	C0521503	Injection site burning
3724	C0521505	Injection site dermatitis
3725	C0521506	Injection site paraesthesia
3726	C0521507	Injection site ulcer
3727	C0521508	Injection site bruising
3728	C0521509	Injection site induration
3729	C0521510	Implant site reaction
3730	C0521516	Polymyalgia
3731	C0521540	Brain stem haemorrhage
3732	C0521546	Congenital joint malformation
3733	C0521554	Congenital vesicoureteric reflux
3734	C0521591	Paraesthesia oral
3735	C0521592	Hypoaesthesia oral
3736	C0521616	Pseudoporphyria
3737	C0521619	Pelvi-ureteric obstruction
3738	C0521620	Hydroureter
3739	C0521622	Bilateral hydronephrosis
3740	C0521626	Bladder fibrosis
3741	C0521634	Genital itching female
3742	C0521654	Neurological impairment
3743	C0521662	Hemiplegia transient
3744	C0521694	Retinal atrophy
3745	C0521706	Cataract unilateral
3746	C0521839	Influenza like illness
3747	C0521845	Drug effect decreased
3748	C0521854	Drug tolerance decreased
3749	C0521987	Pre-existing disease
3750	C0521991	Stress symptoms
3751	C0522035	Upper limb oedema
3752	C0522042	Loss of control of legs
3753	C0522046	Cough suppression
3754	C0522051	Acute chest pain
3755	C0522055	Electrocardiogram abnormal
3756	C0522058	Carbohydrate craving
3757	C0522061	Abdominal pain localised
3758	C0522063	Impaired gastric emptying
3759	C0522064	Regurgitation of food
3760	C0522067	Hepatic pain
3761	C0522153	Urine color abnormal
3762	C0522165	Feeling of relaxation
3763	C0522171	Sense of oppression
3764	C0522172	Feeling drunk
3765	C0522178	Self-injurious ideation
3766	C0522214	Visual evoked potentials abnormal
3767	C0522224	Paralysis
3768	C0522245	Feeling hot and cold
3769	C0522251	Sinus pain
3770	C0522336	Eye rolling
3771	C0522348	Ear feels clogged
3772	C0522351	Vertigo positional
3773	C0522570	Inflammation localised
3774	C0522757	Exposure to toxic agent
3775	C0524620	Metabolic syndrome
3776	C0524662	Dependence on opiates
3777	C0524702	Pulmonary thromboembolism
3778	C0524909	Chronic hepatitis B
3779	C0525045	Affective disorder
3780	C0541760	Hepatic adenoma
3781	C0541766	Aggravation of existing disorder
3782	C0541767	Platelet aggregation abnormal
3783	C0541772	Ammonia increased
3784	C0541782	Sinus arrest
3785	C0541798	Terminal insomnia
3786	C0541799	Bad taste
3787	C0541802	Bicarbonate decreased serum
3788	C0541819	Burning rectal
3789	C0541820	Carbohydrate tolerance decreased
3790	C0541831	Choreiform
3791	C0541832	Chromaturia
3792	C0541840	Contraction skeletal muscle
3793	C0541865	Deposit eye
3794	C0541879	Detachment psychological
3795	C0541881	Difficulty focusing eyes
3796	C0541882	Difficulty thinking
3797	C0541887	Discomfort rectal
3798	C0541896	Spermatozoa abnormal
3799	C0541900	Disulfiram like reaction
3800	C0541913	Duodenal ulcer aggravated
3801	C0541919	Dystonic reaction
3802	C0541922	Eczema allergic atopic
3803	C0541923	Lip oedema
3804	C0541941	Erection increased
3805	C0541947	Excitation cerebral
3806	C0541974	Fuzzy head
3807	C0541976	Gas in stomach
3808	C0542007	Cerebral haematoma
3809	C0542008	Injection site haematoma
3810	C0542027	Hypercoagulation
3811	C0542035	Hypoplasia erythroid
3812	C0542044	Incoherent
3813	C0542051	Instability vasomotor
3814	C0542052	Coronary artery insufficiency
3815	C0542075	Local throat irritation
3816	C0542101	Nasal burning
3817	C0542127	Oversedation
3818	C0542149	Injection site phlebitis
3819	C0542165	Pseudoparkinsonism
3820	C0542175	Rash pemphigoid
3821	C0542184	Reaction gastrointestinal
3822	C0542203	Water retention
3823	C0542215	Slough injection site
3824	C0542223	Speech loss
3825	C0542224	Spots before eyes
3826	C0542237	Thrombophlebitis injection site
3827	C0542239	Tired and heavy
3828	C0542243	Toxic reaction (NOS)
