position	identifier	name
6849	GO:0048743	positive regulation of skeletal muscle fiber development
6850	GO:0048745	smooth muscle tissue development
6851	GO:0048747	muscle fiber development
6852	GO:0048749	compound eye development
6853	GO:0048752	semicircular canal morphogenesis
6854	GO:0048753	pigment granule organization
6855	GO:0048754	branching morphogenesis of an epithelial tube
6856	GO:0048755	branching morphogenesis of a nerve
6857	GO:0048757	pigment granule maturation
6858	GO:0048762	mesenchymal cell differentiation
6859	GO:0048769	sarcomerogenesis
6860	GO:0048771	tissue remodeling
6861	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter
6862	GO:0048793	pronephros development
6863	GO:0048799	organ maturation
6864	GO:0048806	genitalia development
6865	GO:0048807	female genitalia morphogenesis
6866	GO:0048808	male genitalia morphogenesis
6867	GO:0048812	neuron projection morphogenesis
6868	GO:0048813	dendrite morphogenesis
6869	GO:0048814	regulation of dendrite morphogenesis
6870	GO:0048818	positive regulation of hair follicle maturation
6871	GO:0048819	regulation of hair follicle maturation
6872	GO:0048820	hair follicle maturation
6873	GO:0048821	erythrocyte development
6874	GO:0048822	enucleate erythrocyte development
6875	GO:0048839	inner ear development
6876	GO:0048840	otolith development
6877	GO:0048841	regulation of axon extension involved in axon guidance
6878	GO:0048842	positive regulation of axon extension involved in axon guidance
6879	GO:0048843	negative regulation of axon extension involved in axon guidance
6880	GO:0048844	artery morphogenesis
6881	GO:0048845	venous blood vessel morphogenesis
6882	GO:0048846	axon extension involved in axon guidance
6883	GO:0048850	hypophysis morphogenesis
6884	GO:0048852	diencephalon morphogenesis
6885	GO:0048853	forebrain morphogenesis
6886	GO:0048854	brain morphogenesis
6887	GO:0048857	neural nucleus development
6888	GO:0048858	cell projection morphogenesis
6889	GO:0048859	formation of anatomical boundary
6890	GO:0048861	leukemia inhibitory factor signaling pathway
6891	GO:0048863	stem cell differentiation
6892	GO:0048864	stem cell development
6893	GO:0048865	stem cell fate commitment
6894	GO:0048866	stem cell fate specification
6895	GO:0048867	stem cell fate determination
6896	GO:0048870	cell motility
6897	GO:0048871	multicellular organismal homeostasis
6898	GO:0048872	homeostasis of number of cells
6899	GO:0048873	homeostasis of number of cells within a tissue
6900	GO:0048875	chemical homeostasis within a tissue
6901	GO:0048878	chemical homeostasis
6902	GO:0048880	sensory system development
6903	GO:0048934	peripheral nervous system neuron differentiation
6904	GO:0048935	peripheral nervous system neuron development
6905	GO:0048936	peripheral nervous system neuron axonogenesis
6906	GO:0050000	chromosome localization
6907	GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process
6908	GO:0050428	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process
6909	GO:0050432	catecholamine secretion
6910	GO:0050433	regulation of catecholamine secretion
6911	GO:0050434	positive regulation of viral transcription
6912	GO:0050435	beta-amyloid metabolic process
6913	GO:0050482	arachidonic acid secretion
6914	GO:0050650	chondroitin sulfate proteoglycan biosynthetic process
6915	GO:0050651	dermatan sulfate proteoglycan biosynthetic process
6916	GO:0050653	chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process
6917	GO:0050654	chondroitin sulfate proteoglycan metabolic process
6918	GO:0050655	dermatan sulfate proteoglycan metabolic process
6919	GO:0050657	nucleic acid transport
6920	GO:0050658	RNA transport
6921	GO:0050663	cytokine secretion
6922	GO:0050665	hydrogen peroxide biosynthetic process
6923	GO:0050666	regulation of homocysteine metabolic process
6924	GO:0050667	homocysteine metabolic process
6925	GO:0050670	regulation of lymphocyte proliferation
6926	GO:0050671	positive regulation of lymphocyte proliferation
6927	GO:0050672	negative regulation of lymphocyte proliferation
6928	GO:0050673	epithelial cell proliferation
6929	GO:0050678	regulation of epithelial cell proliferation
6930	GO:0050679	positive regulation of epithelial cell proliferation
6931	GO:0050680	negative regulation of epithelial cell proliferation
6932	GO:0050684	regulation of mRNA processing
6933	GO:0050685	positive regulation of mRNA processing
6934	GO:0050686	negative regulation of mRNA processing
6935	GO:0050687	negative regulation of defense response to virus
6936	GO:0050688	regulation of defense response to virus
6937	GO:0050689	negative regulation of defense response to virus by host
6938	GO:0050690	regulation of defense response to virus by virus
6939	GO:0050691	regulation of defense response to virus by host
6940	GO:0050701	interleukin-1 secretion
6941	GO:0050702	interleukin-1 beta secretion
6942	GO:0050704	regulation of interleukin-1 secretion
6943	GO:0050705	regulation of interleukin-1 alpha secretion
6944	GO:0050706	regulation of interleukin-1 beta secretion
6945	GO:0050707	regulation of cytokine secretion
6946	GO:0050708	regulation of protein secretion
6947	GO:0050709	negative regulation of protein secretion
6948	GO:0050710	negative regulation of cytokine secretion
6949	GO:0050711	negative regulation of interleukin-1 secretion
6950	GO:0050713	negative regulation of interleukin-1 beta secretion
6951	GO:0050714	positive regulation of protein secretion
6952	GO:0050715	positive regulation of cytokine secretion
6953	GO:0050716	positive regulation of interleukin-1 secretion
6954	GO:0050717	positive regulation of interleukin-1 alpha secretion
6955	GO:0050718	positive regulation of interleukin-1 beta secretion
6956	GO:0050727	regulation of inflammatory response
6957	GO:0050728	negative regulation of inflammatory response
6958	GO:0050729	positive regulation of inflammatory response
6959	GO:0050730	regulation of peptidyl-tyrosine phosphorylation
6960	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation
6961	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation
6962	GO:0050746	regulation of lipoprotein metabolic process
6963	GO:0050747	positive regulation of lipoprotein metabolic process
6964	GO:0050748	negative regulation of lipoprotein metabolic process
6965	GO:0050755	chemokine metabolic process
6966	GO:0050758	regulation of thymidylate synthase biosynthetic process
6967	GO:0050764	regulation of phagocytosis
6968	GO:0050765	negative regulation of phagocytosis
6969	GO:0050766	positive regulation of phagocytosis
6970	GO:0050767	regulation of neurogenesis
6971	GO:0050768	negative regulation of neurogenesis
6972	GO:0050769	positive regulation of neurogenesis
6973	GO:0050770	regulation of axonogenesis
6974	GO:0050771	negative regulation of axonogenesis
6975	GO:0050772	positive regulation of axonogenesis
6976	GO:0050773	regulation of dendrite development
6977	GO:0050774	negative regulation of dendrite morphogenesis
6978	GO:0050775	positive regulation of dendrite morphogenesis
6979	GO:0050776	regulation of immune response
6980	GO:0050777	negative regulation of immune response
6981	GO:0050778	positive regulation of immune response
6982	GO:0050779	RNA destabilization
6983	GO:0050792	regulation of viral process
6984	GO:0050795	regulation of behavior
6985	GO:0050796	regulation of insulin secretion
6986	GO:0050798	activated T cell proliferation
6987	GO:0050801	ion homeostasis
6988	GO:0050802	circadian sleep/wake cycle, sleep
6989	GO:0050803	regulation of synapse structure or activity
6990	GO:0050804	modulation of synaptic transmission
6991	GO:0050805	negative regulation of synaptic transmission
6992	GO:0050806	positive regulation of synaptic transmission
6993	GO:0050807	regulation of synapse organization
6994	GO:0050808	synapse organization
6995	GO:0050810	regulation of steroid biosynthetic process
6996	GO:0050812	regulation of acyl-CoA biosynthetic process
6997	GO:0050817	coagulation
6998	GO:0050818	regulation of coagulation
6999	GO:0050819	negative regulation of coagulation
7000	GO:0050820	positive regulation of coagulation
7001	GO:0050821	protein stabilization
7002	GO:0050829	defense response to Gram-negative bacterium
7003	GO:0050830	defense response to Gram-positive bacterium
7004	GO:0050832	defense response to fungus
7005	GO:0050847	progesterone receptor signaling pathway
7006	GO:0050848	regulation of calcium-mediated signaling
7007	GO:0050849	negative regulation of calcium-mediated signaling
7008	GO:0050850	positive regulation of calcium-mediated signaling
7009	GO:0050851	antigen receptor-mediated signaling pathway
7010	GO:0050852	T cell receptor signaling pathway
7011	GO:0050853	B cell receptor signaling pathway
7012	GO:0050854	regulation of antigen receptor-mediated signaling pathway
7013	GO:0050855	regulation of B cell receptor signaling pathway
7014	GO:0050856	regulation of T cell receptor signaling pathway
7015	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway
7016	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway
7017	GO:0050859	negative regulation of B cell receptor signaling pathway
7018	GO:0050860	negative regulation of T cell receptor signaling pathway
7019	GO:0050861	positive regulation of B cell receptor signaling pathway
7020	GO:0050862	positive regulation of T cell receptor signaling pathway
7021	GO:0050863	regulation of T cell activation
7022	GO:0050864	regulation of B cell activation
7023	GO:0050865	regulation of cell activation
7024	GO:0050866	negative regulation of cell activation
7025	GO:0050867	positive regulation of cell activation
7026	GO:0050868	negative regulation of T cell activation
7027	GO:0050869	negative regulation of B cell activation
7028	GO:0050870	positive regulation of T cell activation
7029	GO:0050871	positive regulation of B cell activation
7030	GO:0050872	white fat cell differentiation
7031	GO:0050873	brown fat cell differentiation
7032	GO:0050878	regulation of body fluid levels
7033	GO:0050879	multicellular organismal movement
7034	GO:0050880	regulation of blood vessel size
7035	GO:0050881	musculoskeletal movement
7036	GO:0050882	voluntary musculoskeletal movement
7037	GO:0050883	musculoskeletal movement, spinal reflex action
7038	GO:0050884	neuromuscular process controlling posture
7039	GO:0050885	neuromuscular process controlling balance
7040	GO:0050886	endocrine process
7041	GO:0050890	cognition
7042	GO:0050891	multicellular organismal water homeostasis
7043	GO:0050892	intestinal absorption
7044	GO:0050893	sensory processing
7045	GO:0050900	leukocyte migration
7046	GO:0050901	leukocyte tethering or rolling
7047	GO:0050902	leukocyte adhesive activation
7048	GO:0050904	diapedesis
7049	GO:0050905	neuromuscular process
7050	GO:0050906	detection of stimulus involved in sensory perception
7051	GO:0050907	detection of chemical stimulus involved in sensory perception
7052	GO:0050908	detection of light stimulus involved in visual perception
7053	GO:0050909	sensory perception of taste
7054	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound
7055	GO:0050911	detection of chemical stimulus involved in sensory perception of smell
7056	GO:0050912	detection of chemical stimulus involved in sensory perception of taste
7057	GO:0050913	sensory perception of bitter taste
7058	GO:0050915	sensory perception of sour taste
7059	GO:0050916	sensory perception of sweet taste
7060	GO:0050917	sensory perception of umami taste
7061	GO:0050918	positive chemotaxis
7062	GO:0050919	negative chemotaxis
7063	GO:0050920	regulation of chemotaxis
7064	GO:0050921	positive regulation of chemotaxis
7065	GO:0050922	negative regulation of chemotaxis
7066	GO:0050923	regulation of negative chemotaxis
7067	GO:0050925	negative regulation of negative chemotaxis
7068	GO:0050926	regulation of positive chemotaxis
7069	GO:0050927	positive regulation of positive chemotaxis
7070	GO:0050930	induction of positive chemotaxis
7071	GO:0050931	pigment cell differentiation
7072	GO:0050932	regulation of pigment cell differentiation
7073	GO:0050942	positive regulation of pigment cell differentiation
7074	GO:0050951	sensory perception of temperature stimulus
7075	GO:0050953	sensory perception of light stimulus
7076	GO:0050954	sensory perception of mechanical stimulus
7077	GO:0050955	thermoception
7078	GO:0050957	equilibrioception
7079	GO:0050961	detection of temperature stimulus involved in sensory perception
7080	GO:0050962	detection of light stimulus involved in sensory perception
7081	GO:0050965	detection of temperature stimulus involved in sensory perception of pain
7082	GO:0050966	detection of mechanical stimulus involved in sensory perception of pain
7083	GO:0050968	detection of chemical stimulus involved in sensory perception of pain
7084	GO:0050974	detection of mechanical stimulus involved in sensory perception
7085	GO:0050975	sensory perception of touch
7086	GO:0050976	detection of mechanical stimulus involved in sensory perception of touch
7087	GO:0050982	detection of mechanical stimulus
7088	GO:0050992	dimethylallyl diphosphate biosynthetic process
7089	GO:0050993	dimethylallyl diphosphate metabolic process
7090	GO:0050994	regulation of lipid catabolic process
7091	GO:0050995	negative regulation of lipid catabolic process
7092	GO:0050996	positive regulation of lipid catabolic process
7093	GO:0050999	regulation of nitric-oxide synthase activity
7094	GO:0051000	positive regulation of nitric-oxide synthase activity
7095	GO:0051001	negative regulation of nitric-oxide synthase activity
7096	GO:0051004	regulation of lipoprotein lipase activity
7097	GO:0051005	negative regulation of lipoprotein lipase activity
7098	GO:0051006	positive regulation of lipoprotein lipase activity
7099	GO:0051012	microtubule sliding
7100	GO:0051013	microtubule severing
7101	GO:0051014	actin filament severing
7102	GO:0051016	barbed-end actin filament capping
7103	GO:0051017	actin filament bundle assembly
7104	GO:0051023	regulation of immunoglobulin secretion
7105	GO:0051024	positive regulation of immunoglobulin secretion
7106	GO:0051025	negative regulation of immunoglobulin secretion
7107	GO:0051026	chiasma assembly
7108	GO:0051028	mRNA transport
7109	GO:0051029	rRNA transport
7110	GO:0051030	snRNA transport
7111	GO:0051031	tRNA transport
7112	GO:0051036	regulation of endosome size
7113	GO:0051040	regulation of calcium-independent cell-cell adhesion
7114	GO:0051043	regulation of membrane protein ectodomain proteolysis
7115	GO:0051044	positive regulation of membrane protein ectodomain proteolysis
7116	GO:0051045	negative regulation of membrane protein ectodomain proteolysis
7117	GO:0051046	regulation of secretion
7118	GO:0051047	positive regulation of secretion
7119	GO:0051048	negative regulation of secretion
7120	GO:0051050	positive regulation of transport
7121	GO:0051051	negative regulation of transport
7122	GO:0051052	regulation of DNA metabolic process
7123	GO:0051053	negative regulation of DNA metabolic process
7124	GO:0051054	positive regulation of DNA metabolic process
7125	GO:0051055	negative regulation of lipid biosynthetic process
7126	GO:0051056	regulation of small GTPase mediated signal transduction
7127	GO:0051057	positive regulation of small GTPase mediated signal transduction
7128	GO:0051058	negative regulation of small GTPase mediated signal transduction
7129	GO:0051066	dihydrobiopterin metabolic process
7130	GO:0051081	nuclear envelope disassembly
7131	GO:0051083	'de novo' cotranslational protein folding
7132	GO:0051084	'de novo' posttranslational protein folding
7133	GO:0051085	chaperone mediated protein folding requiring cofactor
7134	GO:0051088	PMA-inducible membrane protein ectodomain proteolysis
7135	GO:0051090	regulation of sequence-specific DNA binding transcription factor activity
7136	GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity
7137	GO:0051092	positive regulation of NF-kappaB transcription factor activity
7138	GO:0051093	negative regulation of developmental process
7139	GO:0051095	regulation of helicase activity
7140	GO:0051096	positive regulation of helicase activity
7141	GO:0051097	negative regulation of helicase activity
7142	GO:0051098	regulation of binding
7143	GO:0051099	positive regulation of binding
7144	GO:0051100	negative regulation of binding
7145	GO:0051101	regulation of DNA binding
7146	GO:0051103	DNA ligation involved in DNA repair
7147	GO:0051105	regulation of DNA ligation
7148	GO:0051106	positive regulation of DNA ligation
7149	GO:0051121	hepoxilin metabolic process
7150	GO:0051122	hepoxilin biosynthetic process
7151	GO:0051123	RNA polymerase II transcriptional preinitiation complex assembly
7152	GO:0051124	synaptic growth at neuromuscular junction
7153	GO:0051125	regulation of actin nucleation
7154	GO:0051126	negative regulation of actin nucleation
7155	GO:0051127	positive regulation of actin nucleation
7156	GO:0051129	negative regulation of cellular component organization
7157	GO:0051131	chaperone-mediated protein complex assembly
7158	GO:0051133	regulation of NK T cell activation
7159	GO:0051135	positive regulation of NK T cell activation
7160	GO:0051136	regulation of NK T cell differentiation
7161	GO:0051138	positive regulation of NK T cell differentiation
7162	GO:0051140	regulation of NK T cell proliferation
7163	GO:0051142	positive regulation of NK T cell proliferation
7164	GO:0051145	smooth muscle cell differentiation
7165	GO:0051146	striated muscle cell differentiation
7166	GO:0051147	regulation of muscle cell differentiation
7167	GO:0051148	negative regulation of muscle cell differentiation
7168	GO:0051149	positive regulation of muscle cell differentiation
7169	GO:0051150	regulation of smooth muscle cell differentiation
7170	GO:0051151	negative regulation of smooth muscle cell differentiation
7171	GO:0051152	positive regulation of smooth muscle cell differentiation
7172	GO:0051153	regulation of striated muscle cell differentiation
7173	GO:0051154	negative regulation of striated muscle cell differentiation
7174	GO:0051155	positive regulation of striated muscle cell differentiation
7175	GO:0051156	glucose 6-phosphate metabolic process
7176	GO:0051167	xylulose 5-phosphate metabolic process
7177	GO:0051168	nuclear export
7178	GO:0051169	nuclear transport
7179	GO:0051170	nuclear import
7180	GO:0051176	positive regulation of sulfur metabolic process
7181	GO:0051177	meiotic sister chromatid cohesion
7182	GO:0051180	vitamin transport
7183	GO:0051181	cofactor transport
7184	GO:0051182	coenzyme transport
7185	GO:0051186	cofactor metabolic process
7186	GO:0051187	cofactor catabolic process
7187	GO:0051188	cofactor biosynthetic process
7188	GO:0051189	prosthetic group metabolic process
7189	GO:0051193	regulation of cofactor metabolic process
7190	GO:0051194	positive regulation of cofactor metabolic process
7191	GO:0051195	negative regulation of cofactor metabolic process
7192	GO:0051196	regulation of coenzyme metabolic process
7193	GO:0051197	positive regulation of coenzyme metabolic process
7194	GO:0051198	negative regulation of coenzyme metabolic process
7195	GO:0051204	protein insertion into mitochondrial membrane
7196	GO:0051205	protein insertion into membrane
7197	GO:0051208	sequestering of calcium ion
7198	GO:0051209	release of sequestered calcium ion into cytosol
7199	GO:0051216	cartilage development
7200	GO:0051220	cytoplasmic sequestering of protein
7201	GO:0051222	positive regulation of protein transport
7202	GO:0051223	regulation of protein transport
7203	GO:0051224	negative regulation of protein transport
7204	GO:0051225	spindle assembly
7205	GO:0051231	spindle elongation
7206	GO:0051235	maintenance of location
7207	GO:0051236	establishment of RNA localization
7208	GO:0051238	sequestering of metal ion
7209	GO:0051249	regulation of lymphocyte activation
7210	GO:0051250	negative regulation of lymphocyte activation
7211	GO:0051251	positive regulation of lymphocyte activation
7212	GO:0051255	spindle midzone assembly
7213	GO:0051256	mitotic spindle midzone assembly
7214	GO:0051258	protein polymerization
7215	GO:0051259	protein oligomerization
7216	GO:0051260	protein homooligomerization
7217	GO:0051261	protein depolymerization
7218	GO:0051262	protein tetramerization
7219	GO:0051270	regulation of cellular component movement
7220	GO:0051271	negative regulation of cellular component movement
7221	GO:0051272	positive regulation of cellular component movement
7222	GO:0051276	chromosome organization
7223	GO:0051279	regulation of release of sequestered calcium ion into cytosol
7224	GO:0051280	negative regulation of release of sequestered calcium ion into cytosol
7225	GO:0051281	positive regulation of release of sequestered calcium ion into cytosol
7226	GO:0051282	regulation of sequestering of calcium ion
7227	GO:0051283	negative regulation of sequestering of calcium ion
7228	GO:0051284	positive regulation of sequestering of calcium ion
7229	GO:0051289	protein homotetramerization
7230	GO:0051290	protein heterotetramerization
7231	GO:0051291	protein heterooligomerization
7232	GO:0051292	nuclear pore complex assembly
7233	GO:0051293	establishment of spindle localization
7234	GO:0051294	establishment of spindle orientation
7235	GO:0051295	establishment of meiotic spindle localization
7236	GO:0051297	centrosome organization
7237	GO:0051298	centrosome duplication
7238	GO:0051299	centrosome separation
7239	GO:0051301	cell division
7240	GO:0051302	regulation of cell division
7241	GO:0051303	establishment of chromosome localization
7242	GO:0051304	chromosome separation
7243	GO:0051305	chromosome movement towards spindle pole
7244	GO:0051306	mitotic sister chromatid separation
7245	GO:0051307	meiotic chromosome separation
7246	GO:0051310	metaphase plate congression
7247	GO:0051311	meiotic metaphase plate congression
7248	GO:0051315	attachment of mitotic spindle microtubules to kinetochore
7249	GO:0051321	meiotic cell cycle
7250	GO:0051339	regulation of lyase activity
7251	GO:0051340	regulation of ligase activity
7252	GO:0051341	regulation of oxidoreductase activity
7253	GO:0051342	regulation of cyclic-nucleotide phosphodiesterase activity
7254	GO:0051343	positive regulation of cyclic-nucleotide phosphodiesterase activity
7255	GO:0051344	negative regulation of cyclic-nucleotide phosphodiesterase activity
7256	GO:0051345	positive regulation of hydrolase activity
7257	GO:0051346	negative regulation of hydrolase activity
7258	GO:0051347	positive regulation of transferase activity
7259	GO:0051348	negative regulation of transferase activity
7260	GO:0051349	positive regulation of lyase activity
7261	GO:0051350	negative regulation of lyase activity
7262	GO:0051351	positive regulation of ligase activity
7263	GO:0051352	negative regulation of ligase activity
7264	GO:0051353	positive regulation of oxidoreductase activity
7265	GO:0051354	negative regulation of oxidoreductase activity
7266	GO:0051365	cellular response to potassium ion starvation
7267	GO:0051382	kinetochore assembly
7268	GO:0051383	kinetochore organization
7269	GO:0051384	response to glucocorticoid
7270	GO:0051385	response to mineralocorticoid
7271	GO:0051386	regulation of neurotrophin TRK receptor signaling pathway
7272	GO:0051387	negative regulation of neurotrophin TRK receptor signaling pathway
7273	GO:0051402	neuron apoptotic process
7274	GO:0051403	stress-activated MAPK cascade
7275	GO:0051409	response to nitrosative stress
7276	GO:0051410	detoxification of nitrogen compound
7277	GO:0051412	response to corticosterone
7278	GO:0051414	response to cortisol
7279	GO:0051415	interphase microtubule nucleation by interphase microtubule organizing center
7280	GO:0051418	microtubule nucleation by microtubule organizing center
7281	GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
7282	GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition
7283	GO:0051438	regulation of ubiquitin-protein transferase activity
7284	GO:0051439	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
7285	GO:0051443	positive regulation of ubiquitin-protein transferase activity
7286	GO:0051444	negative regulation of ubiquitin-protein transferase activity
7287	GO:0051445	regulation of meiotic cell cycle
7288	GO:0051446	positive regulation of meiotic cell cycle
7289	GO:0051447	negative regulation of meiotic cell cycle
7290	GO:0051450	myoblast proliferation
7291	GO:0051451	myoblast migration
7292	GO:0051452	intracellular pH reduction
7293	GO:0051453	regulation of intracellular pH
7294	GO:0051454	intracellular pH elevation
7295	GO:0051457	maintenance of protein location in nucleus
7296	GO:0051458	corticotropin secretion
7297	GO:0051459	regulation of corticotropin secretion
7298	GO:0051461	positive regulation of corticotropin secretion
7299	GO:0051462	regulation of cortisol secretion
7300	GO:0051464	positive regulation of cortisol secretion
7301	GO:0051466	positive regulation of corticotropin-releasing hormone secretion
7302	GO:0051480	regulation of cytosolic calcium ion concentration
7303	GO:0051481	negative regulation of cytosolic calcium ion concentration
7304	GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
7305	GO:0051488	activation of anaphase-promoting complex activity
7306	GO:0051489	regulation of filopodium assembly
7307	GO:0051490	negative regulation of filopodium assembly
7308	GO:0051491	positive regulation of filopodium assembly
7309	GO:0051492	regulation of stress fiber assembly
7310	GO:0051493	regulation of cytoskeleton organization
7311	GO:0051494	negative regulation of cytoskeleton organization
7312	GO:0051495	positive regulation of cytoskeleton organization
7313	GO:0051496	positive regulation of stress fiber assembly
7314	GO:0051497	negative regulation of stress fiber assembly
7315	GO:0051503	adenine nucleotide transport
7316	GO:0051532	regulation of NFAT protein import into nucleus
7317	GO:0051533	positive regulation of NFAT protein import into nucleus
7318	GO:0051534	negative regulation of NFAT protein import into nucleus
7319	GO:0051541	elastin metabolic process
7320	GO:0051546	keratinocyte migration
7321	GO:0051547	regulation of keratinocyte migration
7322	GO:0051549	positive regulation of keratinocyte migration
7323	GO:0051552	flavone metabolic process
7324	GO:0051560	mitochondrial calcium ion homeostasis
7325	GO:0051561	positive regulation of mitochondrial calcium ion concentration
7326	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis
7327	GO:0051567	histone H3-K9 methylation
7328	GO:0051568	histone H3-K4 methylation
7329	GO:0051569	regulation of histone H3-K4 methylation
7330	GO:0051570	regulation of histone H3-K9 methylation
7331	GO:0051571	positive regulation of histone H3-K4 methylation
7332	GO:0051572	negative regulation of histone H3-K4 methylation
7333	GO:0051573	negative regulation of histone H3-K9 methylation
7334	GO:0051574	positive regulation of histone H3-K9 methylation
7335	GO:0051580	regulation of neurotransmitter uptake
7336	GO:0051581	negative regulation of neurotransmitter uptake
7337	GO:0051582	positive regulation of neurotransmitter uptake
7338	GO:0051583	dopamine uptake involved in synaptic transmission
7339	GO:0051584	regulation of dopamine uptake involved in synaptic transmission
7340	GO:0051586	positive regulation of dopamine uptake involved in synaptic transmission
7341	GO:0051588	regulation of neurotransmitter transport
7342	GO:0051589	negative regulation of neurotransmitter transport
7343	GO:0051590	positive regulation of neurotransmitter transport
7344	GO:0051591	response to cAMP
7345	GO:0051592	response to calcium ion
7346	GO:0051593	response to folic acid
7347	GO:0051594	detection of glucose
7348	GO:0051595	response to methylglyoxal
7349	GO:0051596	methylglyoxal catabolic process
7350	GO:0051597	response to methylmercury
7351	GO:0051598	meiotic recombination checkpoint
7352	GO:0051599	response to hydrostatic pressure
7353	GO:0051601	exocyst localization
7354	GO:0051602	response to electrical stimulus
7355	GO:0051603	proteolysis involved in cellular protein catabolic process
7356	GO:0051604	protein maturation
7357	GO:0051606	detection of stimulus
7358	GO:0051607	defense response to virus
7359	GO:0051608	histamine transport
7360	GO:0051610	serotonin uptake
7361	GO:0051611	regulation of serotonin uptake
7362	GO:0051612	negative regulation of serotonin uptake
7363	GO:0051639	actin filament network formation
7364	GO:0051640	organelle localization
7365	GO:0051642	centrosome localization
7366	GO:0051643	endoplasmic reticulum localization
7367	GO:0051645	Golgi localization
7368	GO:0051646	mitochondrion localization
7369	GO:0051647	nucleus localization
7370	GO:0051648	vesicle localization
7371	GO:0051650	establishment of vesicle localization
7372	GO:0051651	maintenance of location in cell
7373	GO:0051653	spindle localization
7374	GO:0051654	establishment of mitochondrion localization
7375	GO:0051656	establishment of organelle localization
7376	GO:0051657	maintenance of organelle location
7377	GO:0051659	maintenance of mitochondrion location
7378	GO:0051660	establishment of centrosome localization
7379	GO:0051661	maintenance of centrosome location
7380	GO:0051665	membrane raft localization
7381	GO:0051668	localization within membrane
7382	GO:0051674	localization of cell
7383	GO:0051683	establishment of Golgi localization
7384	GO:0051684	maintenance of Golgi location
7385	GO:0051693	actin filament capping
7386	GO:0051694	pointed-end actin filament capping
7387	GO:0051695	actin filament uncapping
7388	GO:0051697	protein delipidation
7389	GO:0051701	interaction with host
7390	GO:0051702	interaction with symbiont
7391	GO:0051703	intraspecies interaction between organisms
7392	GO:0051705	multi-organism behavior
7393	GO:0051707	response to other organism
7394	GO:0051708	intracellular protein transport in other organism involved in symbiotic interaction
7395	GO:0051709	regulation of killing of cells of other organism
7396	GO:0051712	positive regulation of killing of cells of other organism
7397	GO:0051715	cytolysis in other organism
7398	GO:0051725	protein de-ADP-ribosylation
7399	GO:0051754	meiotic sister chromatid cohesion, centromeric
7400	GO:0051764	actin crosslink formation
7401	GO:0051769	regulation of nitric-oxide synthase biosynthetic process
7402	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process
7403	GO:0051771	negative regulation of nitric-oxide synthase biosynthetic process
7404	GO:0051775	response to redox state
7405	GO:0051781	positive regulation of cell division
7406	GO:0051782	negative regulation of cell division
7407	GO:0051783	regulation of nuclear division
7408	GO:0051784	negative regulation of nuclear division
7409	GO:0051785	positive regulation of nuclear division
7410	GO:0051788	response to misfolded protein
7411	GO:0051790	short-chain fatty acid biosynthetic process
7412	GO:0051791	medium-chain fatty acid metabolic process
7413	GO:0051792	medium-chain fatty acid biosynthetic process
7414	GO:0051794	regulation of catagen
7415	GO:0051795	positive regulation of catagen
7416	GO:0051797	regulation of hair follicle development
7417	GO:0051798	positive regulation of hair follicle development
7418	GO:0051799	negative regulation of hair follicle development
7419	GO:0051801	cytolysis in other organism involved in symbiotic interaction
7420	GO:0051806	entry into cell of other organism involved in symbiotic interaction
7421	GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction
7422	GO:0051818	disruption of cells of other organism involved in symbiotic interaction
7423	GO:0051823	regulation of synapse structural plasticity
7424	GO:0051828	entry into other organism involved in symbiotic interaction
7425	GO:0051832	avoidance of defenses of other organism involved in symbiotic interaction
7426	GO:0051834	evasion or tolerance of defenses of other organism involved in symbiotic interaction
7427	GO:0051835	positive regulation of synapse structural plasticity
7428	GO:0051851	modification by host of symbiont morphology or physiology
7429	GO:0051852	disruption by host of symbiont cells
7430	GO:0051865	protein autoubiquitination
7431	GO:0051866	general adaptation syndrome
7432	GO:0051873	killing by host of symbiont cells
7433	GO:0051875	pigment granule localization
7434	GO:0051877	pigment granule aggregation in cell center
7435	GO:0051878	lateral element assembly
7436	GO:0051881	regulation of mitochondrial membrane potential
7437	GO:0051882	mitochondrial depolarization
7438	GO:0051883	killing of cells in other organism involved in symbiotic interaction
7439	GO:0051890	regulation of cardioblast differentiation
7440	GO:0051891	positive regulation of cardioblast differentiation
7441	GO:0051892	negative regulation of cardioblast differentiation
7442	GO:0051893	regulation of focal adhesion assembly
