	metapath	dwwc-chain	dwwc-recursive	recursive_cached
12639	CdGdDaGuC	0.0477604866027832	0.08861184120178223	False
12640	CdGdDaGdC	0.04648923873901367	0.08160591125488281	False
12641	CdGdDaGdD	0.03410077095031738	0.03366351127624512	False
12642	CdGdDaGdA	0.041608572006225586	0.03842353820800781	False
12643	CdGdDaGpBP	0.3839709758758545	2.2787976264953613	False
12644	CdGdDaGiG	0.36053967475891113	1.9719014167785645	False
12645	CdGdDaGpPW	0.09520530700683594	0.35294079780578613	False
12646	CdGdDaGpMF	0.09096336364746094	0.2871675491333008	False
12647	CdGdDaG<rG	0.2203054428100586	1.2455198764801025	False
12648	CdGdDaGeA	0.0778496265411377	0.08665823936462402	False
12649	CdGdDdGr>G	0.23491239547729492	1.2208666801452637	False
12650	CdGdDdGuA	0.042838335037231445	0.03750109672546387	False
12651	CdGdDdGcG	0.18466877937316895	0.7885580062866211	False
12652	CdGdDdGbC	0.05352520942687988	0.11097168922424316	False
12653	CdGdDdGpCC	0.07042789459228516	0.2024698257446289	False
12654	CdGdDdGuD	0.03516268730163574	0.026348590850830078	False
12655	CdGdDdGaD	0.03627896308898926	0.0411832332611084	False
12656	CdGdDdGuC	0.048052072525024414	0.0870065689086914	False
12657	CdGdDdGdC	0.04932570457458496	0.09306716918945312	False
12658	CdGdDdGdD	0.034635066986083984	0.03561210632324219	False
12659	CdGdDdGdA	0.04131746292114258	0.03813362121582031	False
12660	CdGdDdGpBP	0.351635217666626	1.9965758323669434	False
12661	CdGdDdGiG	0.3452179431915283	1.9064545631408691	False
12662	CdGdDdGpPW	0.09542465209960938	0.34238314628601074	False
12663	CdGdDdGpMF	0.09780573844909668	0.3262612819671631	False
12664	CdGdDdG<rG	0.24099421501159668	1.5172827243804932	False
12665	CdGdDdGeA	0.07689094543457031	0.11145544052124023	False
12666	CdGdDlAuG	0.5650134086608887	3.9930813312530518	False
12667	CdGdDlAlD	0.03478407859802246	0.05683135986328125	False
12668	CdGdDlAdG	0.544644832611084	3.9940621852874756	False
12669	CdGdDlAeG	0.9116792678833008	8.620064973831177	False
12670	CdGdDpCbG	0.03614044189453125	0.039276123046875	False
12671	CdGdDpCtD	0.025485992431640625	0.018874406814575195	False
12672	CdGdDpCrC	0.03682065010070801	0.05233263969421387	False
12673	CdGdDpCpD	0.025753259658813477	0.02465057373046875	False
12674	CdGdDpCdG	0.04186820983886719	0.027858972549438477	False
12675	CdGdDpCcSE	0.09613609313964844	0.2835414409637451	False
12676	CdGdDpCiPC	0.03050518035888672	0.024529218673706055	False
12677	CdGdDpCuG	0.037444353103637695	0.06159543991088867	False
12678	CdGdDrDtC	0.03422403335571289	0.03908133506774902	False
12679	CdGdDrDpS	0.03759121894836426	0.06639695167541504	False
12680	CdGdDrDuG	0.08936858177185059	0.3132455348968506	False
12681	CdGdDrDaG	0.08767366409301758	0.30811285972595215	False
12682	CdGdDrDdG	0.08929729461669922	0.32163453102111816	False
12683	CdGdDrDlA	0.04248332977294922	0.07431960105895996	False
12684	CdGdDrDpC	0.02878737449645996	0.030794620513916016	False
12685	CdGdDrDrD	0.02848958969116211	0.04397273063659668	False
12686	CdGdAuGr>G	0.5427417755126953	11.481890439987183	False
12687	CdGdAuGuA	0.060896873474121094	0.07362985610961914	False
12688	CdGdAuGcG	0.7181987762451172	18.41038751602173	False
12689	CdGdAuGbC	0.12604928016662598	1.8406267166137695	False
12690	CdGdAuGpCC	0.14586591720581055	1.8975448608398438	False
12691	CdGdAuGuD	0.07136368751525879	0.0611879825592041	False
12692	CdGdAuGaD	0.1148691177368164	0.14781808853149414	False
12693	CdGdAuGuC	0.09185361862182617	0.8658475875854492	False
12694	CdGdAuGdC	0.09383463859558105	0.9124689102172852	False
12695	CdGdAuGdD	0.07285714149475098	0.0623927116394043	False
12696	CdGdAuGdA	0.0606234073638916	0.07364583015441895	False
12697	CdGdAuGpBP	0.8412692546844482	19.20020341873169	False
12698	CdGdAuGiG	1.0112800598144531	25.275420665740967	False
12699	CdGdAuGpPW	0.1818382740020752	2.614086151123047	False
12700	CdGdAuGpMF	0.23388338088989258	4.0335633754730225	False
12701	CdGdAuG<rG	0.41030001640319824	7.471397399902344	False
12702	CdGdAuGeA	0.10797548294067383	0.3367748260498047	False
12703	CdGdAlDtC	0.0705718994140625	0.3092527389526367	False
12704	CdGdAlDpS	0.07598710060119629	0.4484567642211914	False
12705	CdGdAlDuG	0.23566508293151855	4.398916482925415	False
12706	CdGdAlDaG	0.2588655948638916	5.770457983016968	False
12707	CdGdAlDdG	0.24086499214172363	4.5608811378479	False
12708	CdGdAlDlA	0.07603263854980469	0.4410126209259033	False
12709	CdGdAlDpC	0.06572532653808594	0.15880084037780762	False
12710	CdGdAlDrD	0.08386063575744629	0.1357588768005371	False
12711	CdGdAdGr>G	0.538621187210083	11.615603685379028	False
12712	CdGdAdGuA	0.061293601989746094	0.0543212890625	False
12713	CdGdAdGcG	0.7112226486206055	18.246968269348145	False
12714	CdGdAdGbC	0.1301107406616211	1.8576502799987793	False
12715	CdGdAdGpCC	0.1455376148223877	1.9098844528198242	False
12716	CdGdAdGuD	0.07293987274169922	0.0771176815032959	False
12717	CdGdAdGaD	0.11694622039794922	0.1653122901916504	False
12718	CdGdAdGuC	0.09255599975585938	0.8837065696716309	False
12719	CdGdAdGdC	0.09457230567932129	0.9961528778076172	False
12720	CdGdAdGdD	0.06990194320678711	0.07701897621154785	False
12721	CdGdAdGdA	0.06048464775085449	0.08785724639892578	False
12722	CdGdAdGpBP	0.849445104598999	19.317031860351562	False
12723	CdGdAdGiG	1.0212602615356445	26.651259183883667	False
12724	CdGdAdGpPW	0.18326091766357422	2.6321494579315186	False
12725	CdGdAdGpMF	0.23712825775146484	4.061848402023315	False
12726	CdGdAdG<rG	0.42929935455322266	7.152393579483032	False
12727	CdGdAdGeA	0.10867047309875488	0.3386411666870117	False
12728	CdGdAeGr>G	0.6318747997283936	12.661587953567505	False
12729	CdGdAeGuA	0.08989429473876953	0.1145932674407959	False
12730	CdGdAeGcG	0.8903508186340332	20.355655908584595	False
12731	CdGdAeGbC	0.16040706634521484	2.007416248321533	False
12732	CdGdAeGpCC	0.1822652816772461	2.0846505165100098	False
12733	CdGdAeGuD	0.09183979034423828	0.11177587509155273	False
12734	CdGdAeGaD	0.13449311256408691	0.18493294715881348	False
12735	CdGdAeGuC	0.1212773323059082	0.9491105079650879	False
12736	CdGdAeGdC	0.12275886535644531	1.0076944828033447	False
12737	CdGdAeGdD	0.09152841567993164	0.10428094863891602	False
12738	CdGdAeGdA	0.08690381050109863	0.054444313049316406	False
12739	CdGdAeGpBP	0.986353874206543	21.30510449409485	False
12740	CdGdAeGiG	1.1880927085876465	30.810614347457886	False
12741	CdGdAeGpPW	0.21381378173828125	2.7887661457061768	False
12742	CdGdAeGpMF	0.2862281799316406	4.292367935180664	False
12743	CdGdAeG<rG	0.4636242389678955	7.732197284698486	False
12744	CdGdAeGeA	0.18159723281860352	0.39347362518310547	False
12745	CdGpBPpGr>G	0.9982647895812988	12.295242309570312	False
12746	CdGpBPpGuA	0.22040843963623047	0.2635231018066406	False
12747	CdGpBPpGcG	0.8912241458892822	9.512592792510986	False
12748	CdGpBPpGbC	0.3173375129699707	1.5393946170806885	False
12749	CdGpBPpGpCC	1.1857719421386719	2.0583817958831787	False
12750	CdGpBPpGuD	0.19022226333618164	0.22330141067504883	False
12751	CdGpBPpGaD	0.3133270740509033	0.42934274673461914	False
12752	CdGpBPpGuC	0.3012068271636963	1.0410783290863037	False
12753	CdGpBPpGdC	0.3149263858795166	1.0787625312805176	False
12754	CdGpBPpGdD	0.1887822151184082	0.22437095642089844	False
12755	CdGpBPpGdA	0.21956634521484375	0.26415133476257324	False
12756	CdGpBPpGpBP	1.5571839809417725	20.581862211227417	False
12757	CdGpBPpGiG	1.3477461338043213	25.540380001068115	False
12758	CdGpBPpGpPW	0.5754296779632568	3.339151620864868	False
12759	CdGpBPpGpMF	0.624422550201416	3.491480588912964	False
12760	CdGpBPpG<rG	0.8839452266693115	10.558502674102783	False
12761	CdGpBPpGeA	0.5251891613006592	0.726834774017334	False
12762	CdGiGr>Gr>G	0.5996055603027344	7.775976657867432	False
12763	CdGiGr>GuA	0.12514138221740723	0.13253021240234375	False
12764	CdGiGr>GcG	0.3978109359741211	3.1067564487457275	False
12765	CdGiGr>GbC	0.21933555603027344	0.33217287063598633	False
12766	CdGiGr>GpCC	0.5414140224456787	0.8912911415100098	False
12767	CdGiGr>GuD	0.10946989059448242	0.12566041946411133	False
12768	CdGiGr>GaD	0.14442157745361328	0.19300580024719238	False
12769	CdGiGr>GuC	0.49716854095458984	0.8218042850494385	False
12770	CdGiGr>GdC	0.5728893280029297	0.9604160785675049	False
12771	CdGiGr>GdD	0.1103513240814209	0.12260985374450684	False
12772	CdGiGr>GdA	0.12333416938781738	0.12965989112854004	False
12773	CdGiGr>GpBP	0.7299880981445312	8.140095472335815	False
12774	CdGiGr>GiG	0.7235915660858154	8.554478883743286	False
12775	CdGiGr>GpPW	0.25501370429992676	1.6190130710601807	False
12776	CdGiGr>GpMF	0.26374149322509766	1.4457216262817383	False
12777	CdGiGr>G<rG	0.6728050708770752	8.778902053833008	False
12778	CdGiGr>GeA	0.256941556930542	0.353435754776001	False
12779	CdGiGuAuG	0.859363317489624	44.63200092315674	False
12780	CdGiGuAlD	0.15234375	0.22873783111572266	False
12781	CdGiGuAdG	0.8285844326019287	41.00680947303772	False
12782	CdGiGuAeG	1.2213501930236816	54.565622091293335	False
12783	CdGiGcGr>G	0.3030390739440918	1.3855786323547363	False
12784	CdGiGcGuA	0.1093602180480957	0.126326322555542	False
12785	CdGiGcGcG	0.4511833190917969	2.9524285793304443	False
12786	CdGiGcGbC	0.10724925994873047	0.12806177139282227	False
12787	CdGiGcGpCC	0.21850872039794922	0.327958345413208	False
12788	CdGiGcGuD	0.08386588096618652	0.09401369094848633	False
12789	CdGiGcGaD	0.09326028823852539	0.10699152946472168	False
12790	CdGiGcGuC	0.11277627944946289	0.1461343765258789	False
12791	CdGiGcGdC	0.11958980560302734	0.15588951110839844	False
12792	CdGiGcGdD	0.08365893363952637	0.09289789199829102	False
12793	CdGiGcGdA	0.11031556129455566	0.12585234642028809	False
12794	CdGiGcGpBP	0.4529590606689453	2.394821882247925	False
12795	CdGiGcGiG	0.41772937774658203	2.090060234069824	False
12796	CdGiGcGpPW	0.16749167442321777	0.4703488349914551	False
12797	CdGiGcGpMF	0.17401432991027832	0.42462754249572754	False
12798	CdGiGcG<rG	0.30792999267578125	1.660078525543213	False
12799	CdGiGcGeA	0.18311572074890137	0.21814656257629395	False
12800	CdGiGbCbG	0.09661436080932617	0.19705700874328613	False
12801	CdGiGbCtD	0.060425519943237305	0.06392931938171387	False
12802	CdGiGbCrC	0.08417487144470215	0.12153053283691406	False
12803	CdGiGbCpD	0.05693173408508301	0.059320688247680664	False
12804	CdGiGbCdG	0.13955926895141602	0.4151885509490967	False
12805	CdGiGbCcSE	0.2095046043395996	0.7444100379943848	False
12806	CdGiGbCiPC	0.06108427047729492	0.0656270980834961	False
12807	CdGiGbCuG	0.13637948036193848	0.4399092197418213	False
12808	CdGiGpCCpG	0.5817177295684814	10.675109148025513	False
12809	CdGiGuDtC	0.07037568092346191	0.11238431930541992	False
12810	CdGiGuDpS	0.07441592216491699	0.18090510368347168	False
12811	CdGiGuDuG	0.24849247932434082	2.4247794151306152	False
12812	CdGiGuDaG	0.18271636962890625	1.558347463607788	False
12813	CdGiGuDdG	0.250124454498291	2.5723044872283936	False
12814	CdGiGuDlA	0.07483649253845215	0.18787717819213867	False
12815	CdGiGuDpC	0.06881451606750488	0.08647012710571289	False
12816	CdGiGuDrD	0.0679023265838623	0.0947108268737793	False
12817	CdGiGaDtC	0.08291196823120117	0.2176835536956787	False
12818	CdGiGaDpS	0.0877068042755127	0.2935051918029785	False
12819	CdGiGaDuG	0.23687100410461426	2.500960350036621	False
12820	CdGiGaDaG	0.2789621353149414	3.710242748260498	False
12821	CdGiGaDdG	0.24789094924926758	2.444514274597168	False
12822	CdGiGaDlA	0.08860969543457031	0.3071327209472656	False
12823	CdGiGaDpC	0.07522773742675781	0.11451959609985352	False
12824	CdGiGaDrD	0.07479429244995117	0.11386561393737793	False
12825	CdGiGuCbG	0.10249948501586914	0.2626914978027344	False
12826	CdGiGuCtD	0.06818127632141113	0.07352614402770996	False
12827	CdGiGuCrC	0.09784960746765137	0.18736028671264648	False
12828	CdGiGuCpD	0.060042619705200195	0.05799365043640137	False
12829	CdGiGuCdG	0.20350980758666992	1.937877893447876	False
12830	CdGiGuCcSE	0.24090576171875	1.6402771472930908	False
12831	CdGiGuCiPC	0.07031369209289551	0.07363271713256836	False
12832	CdGiGuCuG	0.21254444122314453	2.083693027496338	False
12833	CdGiGdCbG	0.11118268966674805	0.28582024574279785	False
12834	CdGiGdCtD	0.07082629203796387	0.07484626770019531	False
12835	CdGiGdCrC	0.10560989379882812	0.22490859031677246	False
12836	CdGiGdCpD	0.0632932186126709	0.058892011642456055	False
12837	CdGiGdCdG	0.20871615409851074	2.046210289001465	False
12838	CdGiGdCcSE	0.2626514434814453	1.9116950035095215	False
12839	CdGiGdCiPC	0.07439136505126953	0.07796406745910645	False
12840	CdGiGdCuG	0.21874547004699707	2.159982204437256	False
12841	CdGiGdDtC	0.06879687309265137	0.11005616188049316	False
12842	CdGiGdDpS	0.07395434379577637	0.17825961112976074	False
12843	CdGiGdDuG	0.2524294853210449	2.300417423248291	False
12844	CdGiGdDaG	0.18390369415283203	1.3956944942474365	False
12845	CdGiGdDdG	0.2540252208709717	2.325852155685425	False
12846	CdGiGdDlA	0.0752105712890625	0.17273378372192383	False
12847	CdGiGdDpC	0.06621551513671875	0.08620691299438477	False
12848	CdGiGdDrD	0.06713247299194336	0.08526110649108887	False
12849	CdGiGdAuG	0.8606433868408203	44.335644483566284	False
12850	CdGiGdAlD	0.15424537658691406	0.23434782028198242	False
12851	CdGiGdAdG	0.8341779708862305	42.708056688308716	False
12852	CdGiGdAeG	1.2207679748535156	52.41219663619995	False
12853	CdGiGpBPpG	1.4605941772460938	27.551755666732788	False
12854	CdGiGiGr>G	0.8922429084777832	10.59353232383728	False
12855	CdGiGiGuA	0.14596891403198242	0.16884279251098633	False
12856	CdGiGiGcG	0.7884924411773682	12.025331258773804	False
12857	CdGiGiGbC	0.694087028503418	1.182112693786621	False
12858	CdGiGiGpCC	1.0381765365600586	1.745682716369629	False
12859	CdGiGiGuD	0.12308573722839355	0.14138579368591309	False
12860	CdGiGiGaD	0.17710471153259277	0.240156888961792	False
12861	CdGiGiGuC	0.452728271484375	0.7672080993652344	False
12862	CdGiGiGdC	0.5210978984832764	0.8755297660827637	False
12863	CdGiGiGdD	0.12288260459899902	0.1395118236541748	False
12864	CdGiGiGdA	0.14435720443725586	0.16643166542053223	False
12865	CdGiGiGpBP	1.3521709442138672	16.477519750595093	False
12866	CdGiGiGiG	1.293092966079712	34.1834180355072	False
12867	CdGiGiGpPW	0.42461705207824707	2.6415860652923584	False
12868	CdGiGiGpMF	0.4641563892364502	3.2876343727111816	False
12869	CdGiGiG<rG	0.8036227226257324	8.001912117004395	False
12870	CdGiGiGeA	0.323606014251709	0.4760892391204834	False
12871	CdGiGpPWpG	0.5180075168609619	11.48099160194397	False
12872	CdGiGpMFpG	0.6182215213775635	10.441605806350708	False
12873	CdGiG<rGr>G	0.7288107872009277	7.347905874252319	False
12874	CdGiG<rGuA	0.12771964073181152	0.14402532577514648	False
12875	CdGiG<rGcG	0.3887062072753906	2.4223592281341553	False
12876	CdGiG<rGbC	0.24876141548156738	0.4141817092895508	False
12877	CdGiG<rGpCC	0.4043090343475342	0.659965991973877	False
12878	CdGiG<rGuD	0.10634994506835938	0.11583662033081055	False
12879	CdGiG<rGaD	0.13415169715881348	0.16830682754516602	False
12880	CdGiG<rGuC	0.2721831798553467	0.4309120178222656	False
12881	CdGiG<rGdC	0.3036360740661621	0.4898345470428467	False
12882	CdGiG<rGdD	0.10274100303649902	0.11507272720336914	False
12883	CdGiG<rGdA	0.12711191177368164	0.14403748512268066	False
12884	CdGiG<rGpBP	0.756127119064331	7.006755352020264	False
12885	CdGiG<rGiG	0.7881901264190674	8.708123207092285	False
12886	CdGiG<rGpPW	0.2588229179382324	1.29160475730896	False
12887	CdGiG<rGpMF	0.2640199661254883	1.1326804161071777	False
12888	CdGiG<rG<rG	0.5428247451782227	5.262575149536133	False
12889	CdGiG<rGeA	0.23922395706176758	0.29604005813598633	False
12890	CdGiGeAuG	0.8584778308868408	56.70020246505737	False
12891	CdGiGeAlD	0.25412631034851074	0.371243953704834	False
12892	CdGiGeAdG	0.8326056003570557	50.851858377456665	False
12893	CdGiGeAeG	1.526672601699829	72.11481499671936	False
12894	CdGpPWpGr>G	0.5327754020690918	3.913557291030884	False
12895	CdGpPWpGuA	0.07211923599243164	0.09403324127197266	False
12896	CdGpPWpGcG	0.4069483280181885	2.8365204334259033	False
12897	CdGpPWpGbC	0.1027841567993164	0.4500844478607178	False
12898	CdGpPWpGpCC	0.13434314727783203	0.565497875213623	False
12899	CdGpPWpGuD	0.0586087703704834	0.0812532901763916	False
12900	CdGpPWpGaD	0.0872645378112793	0.14488959312438965	False
12901	CdGpPWpGuC	0.09107351303100586	0.3377828598022461	False
12902	CdGpPWpGdC	0.0993659496307373	0.36186766624450684	False
12903	CdGpPWpGdD	0.057534217834472656	0.07864069938659668	False
12904	CdGpPWpGdA	0.06908750534057617	0.09375381469726562	False
12905	CdGpPWpGpBP	0.8442902565002441	5.494577646255493	False
12906	CdGpPWpGiG	0.8183424472808838	9.120332956314087	False
12907	CdGpPWpGpPW	0.22849726676940918	1.0782034397125244	False
12908	CdGpPWpGpMF	0.19553804397583008	0.9592940807342529	False
12909	CdGpPWpG<rG	0.4343748092651367	3.569624185562134	False
12910	CdGpPWpGeA	0.15624022483825684	0.25438833236694336	False
12911	CdGpMFpGr>G	0.5408945083618164	4.8248865604400635	False
12912	CdGpMFpGuA	0.07956528663635254	0.09764552116394043	False
12913	CdGpMFpGcG	0.45015954971313477	3.7484729290008545	False
12914	CdGpMFpGbC	0.10933470726013184	0.5402717590332031	False
12915	CdGpMFpGpCC	0.13964295387268066	0.7992498874664307	False
12916	CdGpMFpGuD	0.06763315200805664	0.08796238899230957	False
12917	CdGpMFpGaD	0.10050511360168457	0.1722395420074463	False
12918	CdGpMFpGuC	0.08753585815429688	0.3969459533691406	False
12919	CdGpMFpGdC	0.09238243103027344	0.41649389266967773	False
12920	CdGpMFpGdD	0.06691265106201172	0.09175682067871094	False
12921	CdGpMFpGdA	0.0775144100189209	0.0976567268371582	False
12922	CdGpMFpGpBP	0.9553365707397461	7.540085315704346	False
12923	CdGpMFpGiG	0.8163938522338867	7.621510028839111	False
12924	CdGpMFpGpPW	0.18284249305725098	1.161299467086792	False
12925	CdGpMFpGpMF	0.19962143898010254	1.1385993957519531	False
12926	CdGpMFpG<rG	0.47260403633117676	4.678232192993164	False
12927	CdGpMFpGeA	0.17771124839782715	0.28177762031555176	False
12928	CdG<rGr>Gr>G	0.9707176685333252	7.456910610198975	False
12929	CdG<rGr>GuA	0.1274433135986328	0.12893342971801758	False
12930	CdG<rGr>GcG	0.809361457824707	4.084214687347412	False
12931	CdG<rGr>GbC	0.31903600692749023	0.4242367744445801	False
12932	CdG<rGr>GpCC	0.672086238861084	0.949976921081543	False
12933	CdG<rGr>GuD	0.11166858673095703	0.11491894721984863	False
12934	CdG<rGr>GaD	0.15178561210632324	0.17934393882751465	False
12935	CdG<rGr>GuC	0.559969425201416	0.7829830646514893	False
12936	CdG<rGr>GdC	0.6425185203552246	0.8943235874176025	False
12937	CdG<rGr>GdD	0.11032629013061523	0.11188650131225586	False
12938	CdG<rGr>GdA	0.12790155410766602	0.12840819358825684	False
12939	CdG<rGr>GpBP	1.2838099002838135	8.38533067703247	False
12940	CdG<rGr>GiG	1.225475788116455	9.23343825340271	False
12941	CdG<rGr>GpPW	0.517005205154419	1.3977782726287842	False
12942	CdG<rGr>GpMF	0.551006555557251	1.4457552433013916	False
12943	CdG<rGr>G<rG	0.972996711730957	7.551618576049805	False
12944	CdG<rGr>GeA	0.2783820629119873	0.32089662551879883	False
12945	CdG<rGuAuG	0.8361048698425293	30.863389253616333	False
12946	CdG<rGuAlD	0.1333327293395996	0.18720650672912598	False
12947	CdG<rGuAdG	0.8029520511627197	29.321054697036743	False
12948	CdG<rGuAeG	1.213179111480713	40.187952518463135	False
12949	CdG<rGcGr>G	0.4983978271484375	1.2615880966186523	False
12950	CdG<rGcGuA	0.10277366638183594	0.11462116241455078	False
12951	CdG<rGcGcG	0.7080435752868652	2.5889129638671875	False
12952	CdG<rGcGbC	0.14450740814208984	0.16783499717712402	False
12953	CdG<rGcGpCC	0.23146891593933105	0.3063046932220459	False
12954	CdG<rGcGuD	0.08018302917480469	0.08413219451904297	False
12955	CdG<rGcGaD	0.09030294418334961	0.10195779800415039	False
12956	CdG<rGcGuC	0.1267871856689453	0.14447951316833496	False
12957	CdG<rGcGdC	0.12771868705749512	0.15204620361328125	False
12958	CdG<rGcGdD	0.07977509498596191	0.0858154296875	False
12959	CdG<rGcGdA	0.10031938552856445	0.10106182098388672	False
12960	CdG<rGcGpBP	0.7444746494293213	2.1096112728118896	False
12961	CdG<rGcGiG	0.717388391494751	2.0658810138702393	False
12962	CdG<rGcGpPW	0.24739480018615723	0.42847204208374023	False
12963	CdG<rGcGpMF	0.2697787284851074	0.4363117218017578	False
12964	CdG<rGcG<rG	0.4597787857055664	1.2554891109466553	False
12965	CdG<rGcGeA	0.17166972160339355	0.19053339958190918	False
12966	CdG<rGbCbG	0.14769387245178223	0.29209470748901367	False
12967	CdG<rGbCtD	0.06138300895690918	0.063934326171875	False
12968	CdG<rGbCrC	0.12672829627990723	0.16913366317749023	False
12969	CdG<rGbCpD	0.05856823921203613	0.0710761547088623	False
12970	CdG<rGbCdG	0.19943737983703613	0.5102376937866211	False
12971	CdG<rGbCcSE	0.3825650215148926	0.9124886989593506	False
12972	CdG<rGbCiPC	0.0692603588104248	0.07313776016235352	False
12973	CdG<rGbCuG	0.2102220058441162	0.5499615669250488	False
12974	CdG<rGpCCpG	0.6481001377105713	6.74156928062439	False
12975	CdG<rGuDtC	0.07302498817443848	0.10879778861999512	False
12976	CdG<rGuDpS	0.07485008239746094	0.15897107124328613	False
12977	CdG<rGuDuG	0.3000938892364502	1.9996426105499268	False
12978	CdG<rGuDaG	0.22584319114685059	1.2352874279022217	False
12979	CdG<rGuDdG	0.3058016300201416	1.966017723083496	False
12980	CdG<rGuDlA	0.07423520088195801	0.15964698791503906	False
12981	CdG<rGuDpC	0.06514811515808105	0.0797572135925293	False
12982	CdG<rGuDrD	0.06368184089660645	0.08528590202331543	False
12983	CdG<rGaDtC	0.08387637138366699	0.18599653244018555	False
12984	CdG<rGaDpS	0.08928751945495605	0.2335343360900879	False
12985	CdG<rGaDuG	0.2986431121826172	1.7038795948028564	False
12986	CdG<rGaDaG	0.3072516918182373	2.560373544692993	False
12987	CdG<rGaDdG	0.2995030879974365	1.7539262771606445	False
12988	CdG<rGaDlA	0.08815169334411621	0.24416875839233398	False
12989	CdG<rGaDpC	0.0762326717376709	0.10314822196960449	False
12990	CdG<rGaDrD	0.07494473457336426	0.09949874877929688	False
12991	CdG<rGuCbG	0.14424633979797363	0.343015193939209	False
12992	CdG<rGuCtD	0.07309246063232422	0.07421755790710449	False
12993	CdG<rGuCrC	0.1419975757598877	0.2830159664154053	False
12994	CdG<rGuCpD	0.05859661102294922	0.058199167251586914	False
12995	CdG<rGuCdG	0.23997879028320312	1.8629779815673828	False
12996	CdG<rGuCcSE	0.37896203994750977	1.9726707935333252	False
12997	CdG<rGuCiPC	0.08241558074951172	0.0862894058227539	False
12998	CdG<rGuCuG	0.25499606132507324	2.22512149810791	False
12999	CdG<rGdCbG	0.1522541046142578	0.3725268840789795	False
13000	CdG<rGdCtD	0.07322931289672852	0.07566332817077637	False
13001	CdG<rGdCrC	0.1480121612548828	0.32941699028015137	False
13002	CdG<rGdCpD	0.06298637390136719	0.05864763259887695	False
13003	CdG<rGdCdG	0.2548367977142334	2.009897470474243	False
13004	CdG<rGdCcSE	0.4109010696411133	2.1638906002044678	False
13005	CdG<rGdCiPC	0.08513855934143066	0.09037661552429199	False
13006	CdG<rGdCuG	0.26426124572753906	2.1351053714752197	False
13007	CdG<rGdDtC	0.07060456275939941	0.10253334045410156	False
13008	CdG<rGdDpS	0.07389307022094727	0.1506028175354004	False
13009	CdG<rGdDuG	0.3222806453704834	1.917043685913086	False
13010	CdG<rGdDaG	0.23013758659362793	1.1520204544067383	False
13011	CdG<rGdDdG	0.30355191230773926	2.016935348510742	False
13012	CdG<rGdDlA	0.07259488105773926	0.1513378620147705	False
13013	CdG<rGdDpC	0.06430602073669434	0.08134055137634277	False
13014	CdG<rGdDrD	0.06304645538330078	0.07982516288757324	False
13015	CdG<rGdAuG	0.9021368026733398	29.97603416442871	False
13016	CdG<rGdAlD	0.1325235366821289	0.17937445640563965	False
13017	CdG<rGdAdG	0.8058943748474121	29.306033611297607	False
13018	CdG<rGdAeG	1.2135779857635498	38.990947008132935	False
13019	CdG<rGpBPpG	1.770387887954712	17.33104634284973	False
13020	CdG<rGiGr>G	0.9193542003631592	4.357283353805542	False
13021	CdG<rGiGuA	0.13213419914245605	0.14826655387878418	False
13022	CdG<rGiGcG	0.8170185089111328	2.7911150455474854	False
13023	CdG<rGiGbC	0.27868032455444336	0.37092137336730957	False
13024	CdG<rGiGpCC	0.48724818229675293	0.709326982498169	False
13025	CdG<rGiGuD	0.10614514350891113	0.11569499969482422	False
13026	CdG<rGiGaD	0.14081287384033203	0.17139291763305664	False
13027	CdG<rGiGuC	0.2418501377105713	0.33373522758483887	False
13028	CdG<rGiGdC	0.26314282417297363	0.3663501739501953	False
13029	CdG<rGiGdD	0.10965585708618164	0.1160421371459961	False
13030	CdG<rGiGdA	0.13512420654296875	0.134537935256958	False
13031	CdG<rGiGpBP	1.4189636707305908	6.194483041763306	False
13032	CdG<rGiGiG	1.3187706470489502	19.64732789993286	False
13033	CdG<rGiGpPW	0.4610452651977539	1.2805631160736084	False
13034	CdG<rGiGpMF	0.5001964569091797	1.0472161769866943	False
13035	CdG<rGiG<rG	0.8199400901794434	3.5517075061798096	False
13036	CdG<rGiGeA	0.2587287425994873	0.34077978134155273	False
13037	CdG<rGpPWpG	0.608931303024292	6.513487100601196	False
13038	CdG<rGpMFpG	0.787761926651001	8.101410388946533	False
13039	CdG<rG<rGr>G	1.0006892681121826	6.778635740280151	False
13040	CdG<rG<rGuA	0.12195634841918945	0.12007665634155273	False
13041	CdG<rG<rGcG	0.6530804634094238	3.2521865367889404	False
13042	CdG<rG<rGbC	0.35396337509155273	0.545698881149292	False
13043	CdG<rG<rGpCC	0.5153992176055908	0.7464535236358643	False
13044	CdG<rG<rGuD	0.1114346981048584	0.10420918464660645	False
13045	CdG<rG<rGaD	0.13564324378967285	0.15696430206298828	False
13046	CdG<rG<rGuC	0.3276073932647705	0.464353084564209	False
13047	CdG<rG<rGdC	0.35350465774536133	0.4976379871368408	False
13048	CdG<rG<rGdD	0.10044622421264648	0.10303735733032227	False
13049	CdG<rG<rGdA	0.12013649940490723	0.11951231956481934	False
13050	CdG<rG<rGpBP	1.1567738056182861	7.267518043518066	False
13051	CdG<rG<rGiG	1.149336814880371	8.917018175125122	False
13052	CdG<rG<rGpPW	0.4272432327270508	1.2865269184112549	False
13053	CdG<rG<rGpMF	0.44724369049072266	1.2754652500152588	False
13054	CdG<rG<rG<rG	0.7965266704559326	4.6967833042144775	False
13055	CdG<rG<rGeA	0.23758625984191895	0.26883363723754883	False
